timestamp,PIR1_motion,PIR2_motion,PIR3_motion,PIR4_motion,PIR18_motion,PIR13_motion,PIR11_motion,PIR5_motion,PIR21_motion,PIR17_motion,PIR6_motion,PIR8_motion,PIR9_motion,PIR10_motion,PIR15_motion,PIR19_motion,PIR20_motion,PIR22_motion,PIR24_motion,M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,M5Stack1_pm2_5,M5Stack1_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,M5Stack2_pm2_5,M5Stack2_voc,M5Stack3_co2,M5Stack3_temp,M5Stack3_hum,M5Stack3_pm2_5,M5Stack3_voc,M5Stack4_co2,M5Stack4_temp,M5Stack4_hum,M5Stack4_pm2_5,M5Stack4_voc,M5Stack5_co2,M5Stack5_temp,M5Stack5_hum,M5Stack5_pm2_5,M5Stack5_voc,M5Stack6_co2,M5Stack6_temp,M5Stack6_hum,M5Stack6_pm2_5,M5Stack6_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,M5Stack10_co2,M5Stack10_temp,M5Stack10_hum,M5Stack10_pm2_5,M5Stack10_voc,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033E-013501_temp,C0A8033E-013501_hum,C0A8033E-013501_pm25,C0A8033E-013501_gas,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A8033D-013501_temp,C0A8033D-013501_hum,C0A8033D-013501_pm25,C0A8033D-013501_gas,C0A8033C-013501_temp,C0A8033C-013501_hum,C0A8033C-013501_pm25,C0A8033C-013501_gas,C0A80342-013501_temp,C0A80342-013501_hum,C0A80342-013501_pm25,C0A80342-013501_gas,C0A80343-013501_temp,C0A80343-013501_hum,C0A80343-013501_pm25,C0A80343-013501_gas,C0A80344-013501_temp,C0A80344-013501_hum,C0A80344-013501_pm25,C0A80344-013501_gas,C0A80367-013001_outsideTemp,C0A80367-013001_roomTemp,C0A80367-013001_setTemp,C0A80367-013001_humanDetected,C0A80367-013001_sunshine,C0A80367-013001_blowTemp,C0A80367-013001_co2,C0A80367-013001_opStatus,C0A80367-013001_power,C0A80368-013001_outsideTemp,C0A80368-013001_roomTemp,C0A80368-013001_setTemp,C0A80368-013001_humanDetected,C0A80368-013001_sunshine,C0A80368-013001_blowTemp,C0A80368-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_power
2025-12-04T03:29:38.402328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,423,1,24.69,0.3,44,409,0.1,25.60311,0.2,30,,,,,,,,,,,,,,,,414,35.5,35.5,0.1,45,412,29.01617,25.33761,0.2,34,,,,,,24,24,0,97,16,35,0,96,,,,,20,29,0,97,,,,,18,33,1024,96,,,,,18,32,0,97,13.25,,,False,1,0,436,,1741,13.5,,,False,0,0,420,,
2025-12-04T03:29:48.408648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,422,1,24.71,0.2,44,410,30,25.4,0.2,30,409,20.22278,33.53628,0.3,41,,,,,,,,,,,414,1,35.52,0.1,45,412,1,26.4,0.2,34,,,,,,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,,,,,18,32,0,97,13.25,,,False,1,0,435,,1729,13.25,,,False,0,0,419,,
2025-12-04T03:29:58.414865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,423,1,24.71,0.2,44,410,0.1,25.4,0.1,30,410,20.2121,33.53475,0.2,41,,,,,,,,,,,413,1,35.51,0.1,45,413,1,26.38,0.2,34,,,,,,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,,,False,1,0,432,,1724,13.25,,,False,0,0,417,,
2025-12-04T03:30:08.419620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,422,29.96681,24.86,0.2,44,411,1,25.39,0.2,30,410,20.22278,33.60342,0.2,41,,,,,,,,,,,414,1,35.47,0.1,45,414,1,26.38,0.2,34,407,24.53803,28.97231,0.5,42,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,,,False,1,0,432,,1718,13.25,16,,False,0,0,417,,
2025-12-04T03:30:18.422482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,423,0.2,24.75,0.3,44,410,1,25.37,0.2,30,410,2,39.16,0.2,41,,0.2,,,,,,,,,413,0.1,35.45,0.1,45,414,1,26.35,0.3,34,407,1,31.39,0.5,42,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,,,False,1,0,433,,1735,13.25,16,,False,0,0,417,,
2025-12-04T03:30:28.428333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,422,1,24.82,0.3,44,411,1,25.35,0.3,30,410,0.2,39.15,0.2,41,402,41,28.32,0.2,41,,,,,,413,1,35.46,0.1,45,414,1,26.34,0.3,34,407,1,31.39,0.5,42,24,24,0,97,16,35,0,96,26,24,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,,,False,1,0,432,,1844,13.25,16,,False,0,0,418,,
2025-12-04T03:30:38.431696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,423,1,24.89,0.3,44,414,1,25.33,0.3,30,410,0.2,39.15,0.2,41,402,26.32982,26.91844,0.1,41,,,,,,412,1,35.47,0.1,45,414,1,26.35,0.2,34,407,1,31.39,0.5,42,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,100,13,,,False,1,0,431,,1860,13.25,16,,False,0,0,417,,
2025-12-04T03:30:48.437934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,422,1,24.94,0.2,44,415,1,25.31,0.2,30,409,2,39.1,0.1,41,401,1,28.32,0.1,41,,,,,,412,1,35.47,0.1,45,414,1,26.33,0.1,34,407,1,31.39,0.5,42,24,24,0,97,16,35,0,100,26,24,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13,,,False,1,0,432,,1850,13.25,16,,False,0,0,417,,
2025-12-04T03:57:42.616594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,414,1,27.62,0.3,33,425,1,23.78,0.3,48,,0.1,,,,,,,,,,,,,,412,1,35.56,0.2,47,417,31.18715,24.48463,0.5,53,,,,,,,,,,16,35,0,100,,,,,,,,,,,,,18,33,1024,96,,,,,,,,,13.75,,,False,1,0,420,,506,13.75,,,False,0,0,414,,606
2025-12-04T03:57:52.619475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,413,1,27.65,0.2,33,425,1,23.79,0.3,49,407,20.11597,33.49355,0.1,42,,,,,,,,,,,412,1,35.59,0.1,47,418,1,25.46,0.5,53,,,,,,28,24,0,97,16,35,0,96,,,,,,,,,19,31,0,100,18,33,1280,96,,,,,,,,,13.75,,,False,1,0,419,,518,13.75,,,False,0,0,414,,606
2025-12-04T03:58:02.625741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,413,1,27.64,0.1,33,424,1,23.78,0.2,49,407,0.1,39.05,0.1,42,,,,,,,,,,,412,0.1,35.58,0.1,47,419,1,25.46,0.4,53,,,,,,28,24,0,97,16,35,0,96,,,,,20,29,0,97,19,31,0,100,18,33,1280,96,,,,,,,,,13.75,,,False,1,0,419,,545,13.75,,,False,0,0,412,,610
2025-12-04T03:58:12.630823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,414,1,27.68,0.1,33,424,1,23.78,0.2,49,407,0.1,39.05,0.1,42,,,,,,,,,,,412,1,35.57,0.1,47,418,1,25.45,0.2,53,,0.2,,,,28,24,0,97,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,100,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,419,,549,13.75,,,False,0,0,412,,612
2025-12-04T03:58:22.636421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,414,1,27.69,0.1,33,425,1,23.77,0.2,49,407,0.1,39.05,0.1,42,,1,28.38,0.1,42,,,,,,413,1,35.56,0.2,47,420,1,25.44,0.1,53,,0.2,,,,28,24,0,97,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,100,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,418,,550,13.75,19,,False,0,0,412,,614
2025-12-04T03:58:32.640237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,415,1,27.71,0.1,33,426,1,23.76,0.1,49,407,0.1,39.05,0.1,42,400,0,28.37,0,42,,,,,,413,1,35.58,0.2,47,419,1,25.42,0.3,54,,0.2,,,,28,24,0,100,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,418,,569,13.75,19,,False,0,0,413,,621
2025-12-04T03:58:42.643238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,413,1,27.73,0.1,33,425,1,23.74,0.1,49,407,0.1,39.05,0.1,42,402,0,28.37,0,42,,,,,,412,22.28428,33.11513,0.1,47,420,1,25.42,0.3,54,407,0.2,28.96925,0.2,45,28,24,0,97,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,419,,708,13.75,19,,False,0,0,412,,625
2025-12-04T03:58:52.646877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,414,1,27.76,0.1,33,425,1,23.72,0.1,49,408,0.1,38.99,0.2,42,403,1,28.37,0.1,42,,,,,,413,22.27359,33.0312,0.1,47,421,1,25.41,0.2,54,406,0.2,29.05013,0.2,45,28,24,0,97,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,419,,739,14,19,,False,0,0,412,,628
2025-12-04T03:59:02.651786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,413,1,27.77,0.2,33,424,1,23.74,0.3,49,408,2,38.99,0.2,42,403,1,28.37,0.1,42,,,,,,413,1,35.64,0.2,47,421,1,25.39,0.1,54,406,0.2,29.05013,0.2,45,28,24,0,97,16,35,0,100,22,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,420,,748,14,19,,False,0,0,412,,634
2025-12-04T03:59:12.658349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,412,1,27.8,0.2,33,424,1,23.71,0.5,49,408,2,38.99,0.2,42,403,1,28.37,0.1,42,,,,,,413,1,35.62,0.1,47,421,1,25.39,0,54,406,0.2,29.05013,0.2,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,421,,750,14,19,,False,0,0,412,,635
2025-12-04T03:59:22.663421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,411,1,27.82,0.2,33,423,32.71191,24.17487,0.4,49,408,2,38.99,0.2,42,402,26.17761,27.04662,0.1,42,,,,,,413,1,35.63,0.1,47,421,1,25.38,0.3,54,406,0.2,29.05013,0.2,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,100,13.75,25,,False,1,0,419,,752,14,19,,False,0,0,413,,637
2025-12-04T03:59:32.669890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,411,1,27.84,0.2,33,423,1,23.68,0.2,49,408,2,38.99,0.2,42,402,26.17227,26.96574,0.1,42,,,,,,414,1,35.62,0.1,47,420,1,25.38,0.3,54,406,0.2,29.05013,0.2,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,420,,752,14,19,,False,0,0,413,,635
2025-12-04T03:59:42.673429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,412,1,27.86,0.2,33,423,1,23.67,0.2,49,408,2,38.99,0.2,42,403,0.1,28.39,0.1,42,,,,,,414,1,35.6,0,47,420,1,25.35,0.3,54,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,421,,756,14,19,,False,0,0,413,,641
2025-12-04T03:59:52.677290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,412,27.04013,26.64988,0.2,34,423,0.2,23.66,0.2,49,408,0.1,38.99,0.2,42,402,26.17227,26.99016,0.1,42,,,,,,413,1,35.59,0.1,47,420,31.25124,24.3534,0.2,54,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,419,,756,13.75,19,,False,0,0,413,,640
2025-12-04T04:00:02.680744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,413,27.05882,26.66209,0.2,34,424,1,23.65,0.3,49,408,0.1,38.99,0.2,42,402,0.1,28.39,0.1,42,,,,,,413,1,35.58,0.1,47,419,31.25391,24.36713,0.2,54,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,416,,751,13.75,19,,False,0,0,412,,643
2025-12-04T04:00:12.682610,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,414,27.05882,26.61479,0.2,34,424,1,23.64,0.2,50,408,0.1,38.99,0.2,42,401,1,28.4,0,42,,,,,,412,1,35.59,0.2,47,418,31.25925,24.37171,0.3,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,416,,746,13.75,19,,False,0,0,410,,644
2025-12-04T04:00:22.688639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,415,1,27.92,0.2,34,424,1,23.66,0.3,50,408,0.1,38.99,0.2,42,401,1,28.41,0.1,42,,,,,,412,1,35.59,0.1,47,419,1,25.33,0.2,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.75,25,,False,1,0,414,,740,13.75,19,,False,0,0,411,,642
2025-12-04T04:00:32.695144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,27.93,0.2,34,424,1,23.64,0.4,50,408,0.1,38.99,0.2,42,401,0.1,28.4,0.1,42,,,,,,413,1,35.59,0.1,47,420,1,25.32,0.2,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,742,13.75,19,,False,0,0,411,,640
2025-12-04T04:00:42.697155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,27.94,0.2,34,423,32.79202,24.13977,0.2,50,408,0.1,38.99,0.2,42,401,0.1,27.04814,0.1,42,,,,,,413,22.28695,33.04951,0.1,47,421,1,25.32,0.1,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,742,13.75,19,,False,0,0,411,,643
2025-12-04T04:00:52.702028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,27.94,0.2,34,424,1,23.62,0.1,50,408,0.1,38.99,0.2,42,401,1,28.39,0.1,42,,,,,,413,1,35.61,0.2,47,421,1,25.29,0.2,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,96,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,779,13.5,20,,False,0,0,411,,647
2025-12-04T04:01:02.703305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,27.95,0.2,34,424,1,23.61,0.1,50,407,2,38.94,0.2,42,400,1,28.38,0.1,42,,,,,,413,1,35.61,0.1,47,420,1,25.28,0.2,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1280,100,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,909,13.5,20,,False,0,0,411,,641
2025-12-04T04:01:12.709420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,27.98,0.2,34,423,1,23.59,0.1,50,407,0.2,33.45083,0.3,42,400,1,28.37,0.1,42,,,,,,413,1,35.61,0.1,47,422,1,25.27,0.2,55,407,0.1,31.41,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,913,13.5,20,,False,0,0,411,,643
2025-12-04T04:01:22.715189,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,417,1,27.98,0.2,34,424,1,23.59,0.1,50,407,0.2,38.95,0.3,42,399,1,28.37,0.1,42,,,,,,413,1,35.62,0,47,421,1,25.28,0.2,55,407,0.1,31.39,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.5,25,,False,1,0,415,,916,13.5,20,,False,0,0,412,,647
2025-12-04T04:01:32.716817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,417,1,27.99,0.1,34,424,1,23.58,0.1,50,407,0.2,38.95,0.3,42,399,1,28.37,0.1,42,,,,,,413,1,35.62,0.1,47,421,1,25.25,0.2,55,407,0.1,31.39,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,414,,919,13.5,20,,False,0,0,411,,647
2025-12-04T04:01:42.722886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,417,1,28,0.2,34,424,1,23.58,0.2,50,407,0.2,38.95,0.3,42,399,1,28.37,0.1,42,,,,,,414,1,35.61,0.1,47,422,1,25.25,0.1,55,407,0.1,31.39,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,414,,919,13.5,20,,False,0,0,411,,648
2025-12-04T04:01:52.729174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,417,1,28,0.1,34,425,1,23.57,0.2,50,407,0.2,38.95,0.3,42,399,1,28.37,0.1,42,,,,,,414,1,35.59,0.1,47,422,1,25.25,0.1,55,407,0.1,31.39,0.1,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,100,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,414,,915,13,20,,False,0,0,411,,649
2025-12-04T04:02:02.732790,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,418,1,28,1.2,34,423,1,23.55,0.3,50,407,0.2,38.95,0.3,42,399,1,28.37,0.1,42,,,,,,413,1,35.63,0.1,47,420,1,25.24,0.1,54,407,0.2,31.39,0.1,45,28,24,0,97,16,35,0,96,23,25,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,415,,914,13,20,,False,0,0,411,,648
2025-12-04T04:02:12.738350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,418,1,27.99,0.4,35,424,1,23.52,0.3,50,407,0.2,38.95,0.3,42,399,0.1,28.37,0.1,42,,,,,,412,1,35.63,0.1,47,418,1,25.24,0.1,54,410,24.38315,28.97383,0.2,45,28,24,0,100,16,35,0,100,23,25,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,415,,910,13,20,,False,0,0,411,,647
2025-12-04T04:02:22.740082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418,1,28,0.3,35,425,1,23.51,0.2,50,407,0.2,38.95,0.3,42,399,1,28.38,0.1,42,,,,,,412,1,35.6,0.1,47,419,31.2726,24.37171,0.2,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13.25,25,,False,1,0,416,,913,13,20,,False,0,0,412,,654
2025-12-04T04:02:32.746380,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418,1,28,0.3,35,424,1,23.51,0.2,50,407,0.2,38.95,0.3,42,399,1,28.39,0.1,42,,,,,,411,22.27359,33.00221,0.1,47,420,31.28328,24.38849,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13,25,,False,1,0,415,,915,13,20,,False,0,0,412,,652
2025-12-04T04:02:42.750364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,419,27.28847,26.73838,0.3,35,424,1,23.51,0.2,50,404,2,38.9,0.1,42,400,26.21767,26.97948,0.1,42,,,,,,412,1,35.56,0.1,47,419,31.26192,24.38697,0.2,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,23,25,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,100,13,25,,False,1,0,414,,912,13,20,,False,0,0,412,,652
2025-12-04T04:02:52.753536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418,27.32319,26.77806,0.2,35,425,1,23.5,0.2,50,404,2,38.93,0.3,42,399,1,28.38,0.1,42,,,,,,411,1,35.6,0.1,47,418,1,25.22,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,97,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13,25,,False,1,0,415,,913,12.75,20,,False,0,0,413,,653
2025-12-04T04:03:02.755635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,419,27.33921,26.7155,0.2,35,426,1,23.49,0.1,50,404,2,38.93,0.3,42,399,1,28.38,0.1,42,,,,,,411,1,35.59,0.1,47,419,1,25.2,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13,25,,False,1,0,416,,911,12.75,20,,False,0,0,414,,655
2025-12-04T04:03:12.761443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,418,27.34188,26.7277,0.3,35,425,32.8294,24.07721,0.2,50,404,2,38.93,0.3,42,399,1,28.38,0.1,42,,,,,,411,1,35.6,0.1,47,418,1,25.17,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13,25,,False,1,0,416,,914,12.75,20,,False,0,0,414,,654
2025-12-04T04:03:22.767556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418,1,28.02,0.3,35,425,1,23.48,0.3,50,404,2,38.93,0.3,42,399,0.1,28.38,0.1,42,,,,,,411,1,35.58,0.2,47,419,1,25.17,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,100,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,13,25,,False,1,0,417,,938,12.75,21,,False,0,0,414,,661
2025-12-04T04:03:32.773676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,417,1,28.03,0.3,35,425,1,23.47,0.4,50,404,2,38.93,0.3,42,399,0,28.38,0.1,42,,,,,,411,1,35.58,0.2,47,419,1,25.16,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,97,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,416,,1158,12.75,21,,False,0,0,414,,657
2025-12-04T04:03:42.778840,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,416,1,28.05,0.3,35,426,1,23.49,0.4,50,404,2,38.93,0.3,42,399,0,28.37,0,42,,,,,,411,0.1,35.58,0.2,47,420,1,25.16,0.1,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,100,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,413,,1013,12.75,21,,False,0,0,414,,657
2025-12-04T04:03:52.785018,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,416,1,28.04,0.2,35,427,1,23.48,0.2,50,404,0.2,38.93,0.3,42,400,1,28.38,0,42,,,,,,411,1,35.59,0.1,47,419,1,25.16,0.2,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,97,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,413,,1013,12.75,21,,False,0,0,415,,660
2025-12-04T04:04:02.791293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,417,1,28.03,0.1,35,426,1,23.47,0.2,50,404,0.2,38.93,0.3,42,400,1,28.38,0,42,,,,,,412,1,35.58,0,47,418,1,25.14,0.2,54,410,1,31.42,0.2,45,28,24,0,97,16,35,0,100,24,25,0,97,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,414,,1018,12.75,21,,False,0,0,413,,659
2025-12-04T04:04:12.797334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,417,1,28.03,0.1,36,425,1,23.44,0.1,50,404,0.2,38.93,0.3,42,400,1,28.38,0,42,,,,,,413,1,35.61,0.1,47,419,1,25.14,0.1,54,410,0.2,31.42,0.2,45,28,24,0,97,16,35,0,96,24,25,0,97,20,29,0,100,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,414,,1021,12.75,21,,False,0,0,415,,661
2025-12-04T04:04:22.803488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418,1,28.04,0.1,36,426,1,23.43,0.2,50,404,0.2,38.93,0.3,42,400,1,28.38,0,42,,,,,,414,1,35.62,0.1,47,419,1,25.13,0.1,54,410,0.2,31.42,0.2,45,28,24,0,100,16,35,0,100,24,25,0,97,20,29,0,97,19,31,0,100,18,33,1024,96,18,32,0,100,18,32,0,97,12.75,25,,False,1,0,413,,1027,12.75,21,,False,0,0,415,,662
