Timestamp,DeviceID,Property,Value,RawTopic
2025-12-06 23:12:33,M5Stack6,sen55_pm2_5,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack6,sen55_pm4,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack6,sen55_pm10,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack6,sen55_temp,20.97,/server/53965d6805152d95/M5Stack6/properties/sen55_temp
2025-12-06 23:12:33,M5Stack6,sen55_hum,31.83,/server/53965d6805152d95/M5Stack6/properties/sen55_hum
2025-12-06 23:12:33,M5Stack6,sen55_voc,74,/server/53965d6805152d95/M5Stack6/properties/sen55_voc
2025-12-06 23:12:33,M5Stack6,sen55_nox,1,/server/53965d6805152d95/M5Stack6/properties/sen55_nox
2025-12-06 23:12:33,M5Stack6,sen55_pm1,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack6,sen55_pm2_5,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack6,sen55_pm4,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack6,sen55_pm10,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack6,sen55_temp,20.97,/server/53965d6805152d95/M5Stack6/properties/sen55_temp
2025-12-06 23:12:33,M5Stack6,sen55_hum,31.83,/server/53965d6805152d95/M5Stack6/properties/sen55_hum
2025-12-06 23:12:33,M5Stack6,sen55_voc,74,/server/53965d6805152d95/M5Stack6/properties/sen55_voc
2025-12-06 23:12:33,M5Stack6,sen55_nox,1,/server/53965d6805152d95/M5Stack6/properties/sen55_nox
2025-12-06 23:12:33,M5Stack6,sen55_pm1,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack6,sen55_pm2_5,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack6,sen55_pm4,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack6,sen55_pm10,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack6,sen55_temp,20.97,/server/53965d6805152d95/M5Stack6/properties/sen55_temp
2025-12-06 23:12:33,M5Stack6,sen55_hum,31.84,/server/53965d6805152d95/M5Stack6/properties/sen55_hum
2025-12-06 23:12:33,M5Stack6,sen55_voc,74,/server/53965d6805152d95/M5Stack6/properties/sen55_voc
2025-12-06 23:12:33,M5Stack6,sen55_nox,1,/server/53965d6805152d95/M5Stack6/properties/sen55_nox
2025-12-06 23:12:33,M5Stack6,scd40_co2,461,/server/53965d6805152d95/M5Stack6/properties/scd40_co2
2025-12-06 23:12:33,M5Stack6,scd40_temp,24.1722,/server/53965d6805152d95/M5Stack6/properties/scd40_temp
2025-12-06 23:12:33,M5Stack6,scd40_hum,30.46922,/server/53965d6805152d95/M5Stack6/properties/scd40_hum
2025-12-06 23:12:33,M5Stack6,sen55_pm1,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack6,sen55_pm2_5,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack6,sen55_pm4,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack6,sen55_pm10,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack6,sen55_temp,20.97,/server/53965d6805152d95/M5Stack6/properties/sen55_temp
2025-12-06 23:12:33,M5Stack6,sen55_hum,31.84,/server/53965d6805152d95/M5Stack6/properties/sen55_hum
2025-12-06 23:12:33,M5Stack6,sen55_voc,74,/server/53965d6805152d95/M5Stack6/properties/sen55_voc
2025-12-06 23:12:33,M5Stack6,sen55_nox,1,/server/53965d6805152d95/M5Stack6/properties/sen55_nox
2025-12-06 23:12:33,M5Stack6,sen55_pm1,0.3,/server/53965d6805152d95/M5Stack6/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack6,sen55_pm2_5,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack6,sen55_pm4,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack6,sen55_pm10,0.4,/server/53965d6805152d95/M5Stack6/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack6,sen55_temp,20.97,/server/53965d6805152d95/M5Stack6/properties/sen55_temp
2025-12-06 23:12:33,M5Stack6,sen55_hum,31.84,/server/53965d6805152d95/M5Stack6/properties/sen55_hum
2025-12-06 23:12:33,M5Stack6,sen55_voc,74,/server/53965d6805152d95/M5Stack6/properties/sen55_voc
2025-12-06 23:12:33,M5Stack6,sen55_nox,1,/server/53965d6805152d95/M5Stack6/properties/sen55_nox
2025-12-06 23:12:33,PIR19,motion_raw,False,/server/53965d6805152d95/PIR19/properties/motion_raw
2025-12-06 23:12:33,PIR18,motion_raw,False,/server/53965d6805152d95/PIR18/properties/motion_raw
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,M5Stack5,scd40_co2,575,/server/53965d6805152d95/M5Stack5/properties/scd40_co2
2025-12-06 23:12:33,M5Stack5,scd40_temp,26.43931,/server/53965d6805152d95/M5Stack5/properties/scd40_temp
2025-12-06 23:12:33,M5Stack5,scd40_hum,37.92783,/server/53965d6805152d95/M5Stack5/properties/scd40_hum
2025-12-06 23:12:33,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:33,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:33,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:33,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:33,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:33,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:33,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:33,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:33,PIR10,motion_raw,False,/server/53965d6805152d95/PIR10/properties/motion_raw
2025-12-06 23:12:33,PIR15,motion_raw,False,/server/53965d6805152d95/PIR15/properties/motion_raw
2025-12-06 23:12:33,PIR15,motion_raw,False,/server/53965d6805152d95/PIR15/properties/motion_raw
2025-12-06 23:12:33,PIR22,motion_raw,False,/server/53965d6805152d95/PIR22/properties/motion_raw
2025-12-06 23:12:34,M5Stack8,sen55_pm1,0.6,/server/53965d6805152d95/M5Stack8/properties/sen55_pm1
2025-12-06 23:12:34,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:34,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:34,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:34,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:34,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
2025-12-06 23:12:34,M5Stack5,sen55_hum,43.64,/server/53965d6805152d95/M5Stack5/properties/sen55_hum
2025-12-06 23:12:34,M5Stack5,sen55_voc,101,/server/53965d6805152d95/M5Stack5/properties/sen55_voc
2025-12-06 23:12:34,M5Stack5,sen55_nox,1,/server/53965d6805152d95/M5Stack5/properties/sen55_nox
2025-12-06 23:12:34,PIR20,motion_raw,False,/server/53965d6805152d95/PIR20/properties/motion_raw
2025-12-06 23:12:34,M5Stack2,sen55_pm1,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm1
2025-12-06 23:12:34,M5Stack2,sen55_pm2_5,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm2_5
2025-12-06 23:12:34,M5Stack2,sen55_pm4,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm4
2025-12-06 23:12:34,M5Stack2,sen55_pm10,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm10
2025-12-06 23:12:34,M5Stack2,sen55_temp,29.515,/server/53965d6805152d95/M5Stack2/properties/sen55_temp
2025-12-06 23:12:34,M5Stack2,sen55_hum,23.56,/server/53965d6805152d95/M5Stack2/properties/sen55_hum
2025-12-06 23:12:34,M5Stack2,sen55_voc,155,/server/53965d6805152d95/M5Stack2/properties/sen55_voc
2025-12-06 23:12:34,M5Stack2,sen55_nox,1,/server/53965d6805152d95/M5Stack2/properties/sen55_nox
2025-12-06 23:12:34,M5Stack2,sen55_pm1,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm1
2025-12-06 23:12:34,M5Stack2,sen55_pm2_5,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm2_5
2025-12-06 23:12:34,M5Stack2,sen55_pm4,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm4
2025-12-06 23:12:34,M5Stack2,sen55_pm10,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm10
2025-12-06 23:12:34,M5Stack2,sen55_temp,29.515,/server/53965d6805152d95/M5Stack2/properties/sen55_temp
2025-12-06 23:12:34,M5Stack2,sen55_hum,23.57,/server/53965d6805152d95/M5Stack2/properties/sen55_hum
2025-12-06 23:12:34,M5Stack2,sen55_voc,155,/server/53965d6805152d95/M5Stack2/properties/sen55_voc
2025-12-06 23:12:34,M5Stack2,sen55_nox,1,/server/53965d6805152d95/M5Stack2/properties/sen55_nox
2025-12-06 23:12:34,M5Stack2,scd40_co2,523,/server/53965d6805152d95/M5Stack2/properties/scd40_co2
2025-12-06 23:12:34,M5Stack2,scd40_temp,32.70123,/server/53965d6805152d95/M5Stack2/properties/scd40_temp
2025-12-06 23:12:34,M5Stack2,scd40_hum,24.39765,/server/53965d6805152d95/M5Stack2/properties/scd40_hum
2025-12-06 23:12:34,PIR24,motion_raw,False,/server/53965d6805152d95/PIR24/properties/motion_raw
2025-12-06 23:12:34,PIR6,motion_raw,False,/server/53965d6805152d95/PIR6/properties/motion_raw
2025-12-06 23:12:34,PIR3,motion_raw,False,/server/53965d6805152d95/PIR3/properties/motion_raw
2025-12-06 23:12:34,PIR19,motion_raw,False,/server/53965d6805152d95/PIR19/properties/motion_raw
2025-12-06 23:12:34,PIR5,motion_raw,False,/server/53965d6805152d95/PIR5/properties/motion_raw
2025-12-06 23:12:34,PIR5,motion_raw,False,/server/53965d6805152d95/PIR5/properties/motion_raw
2025-12-06 23:12:34,M5Stack2,sen55_pm1,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm1
2025-12-06 23:12:34,M5Stack2,sen55_pm2_5,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm2_5
2025-12-06 23:12:34,M5Stack2,sen55_pm4,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm4
2025-12-06 23:12:34,M5Stack2,sen55_pm10,0.5,/server/53965d6805152d95/M5Stack2/properties/sen55_pm10
2025-12-06 23:12:34,M5Stack2,sen55_temp,29.515,/server/53965d6805152d95/M5Stack2/properties/sen55_temp
2025-12-06 23:12:34,M5Stack2,sen55_hum,23.58,/server/53965d6805152d95/M5Stack2/properties/sen55_hum
2025-12-06 23:12:34,M5Stack2,sen55_voc,155,/server/53965d6805152d95/M5Stack2/properties/sen55_voc
2025-12-06 23:12:34,M5Stack2,sen55_nox,1,/server/53965d6805152d95/M5Stack2/properties/sen55_nox
2025-12-06 23:12:34,PIR18,motion_raw,False,/server/53965d6805152d95/PIR18/properties/motion_raw
2025-12-06 23:12:34,PIR15,motion_raw,False,/server/53965d6805152d95/PIR15/properties/motion_raw
2025-12-06 23:12:34,PIR10,motion_raw,False,/server/53965d6805152d95/PIR10/properties/motion_raw
2025-12-06 23:12:34,PIR2,motion_raw,False,/server/53965d6805152d95/PIR2/properties/motion_raw
2025-12-06 23:12:34,PIR2,motion_raw,False,/server/53965d6805152d95/PIR2/properties/motion_raw
2025-12-06 23:12:35,M5Stack5,sen55_pm1,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm1
2025-12-06 23:12:35,M5Stack5,sen55_pm2_5,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm2_5
2025-12-06 23:12:35,M5Stack5,sen55_pm4,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm4
2025-12-06 23:12:35,M5Stack5,sen55_pm10,0.1,/server/53965d6805152d95/M5Stack5/properties/sen55_pm10
2025-12-06 23:12:35,M5Stack5,sen55_temp,23.325,/server/53965d6805152d95/M5Stack5/properties/sen55_temp
