timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2026-01-01T21:04:57.131936,0,,0,0,,False,False,False,False,False,False,False,418,15.68,33.01,0.0,53,410,19.245,30.31,0.1,62,443,14.94,36.47,0.2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0,303,114.731,,False,0,430,,,,,,13.0,0,559,64.906,,False,0,
2026-01-01T21:05:07.138137,0,,0,0,,False,False,False,False,False,False,False,418,19.62997,29.60403,0.0,53,410,23.02663,29.05623,0.2,62,444,14.94,36.46,0.2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0,396,114.732,,False,0,428,,,,,,13.0,0,634,64.908,,False,0,
2026-01-01T21:05:17.143354,0,,0,0,,False,False,False,False,False,False,False,418,19.62997,29.58114,0.2,53,410,23.01862,29.08675,0.2,62,443,14.94,36.46,0.2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0,546,114.733,,False,0,428,,,,,,13.0,0,740,64.909,,False,0,
2026-01-01T21:05:27.148959,0,,0,0,,False,False,False,False,False,False,False,419,19.63531,29.65286,0.2,53,410,19.245,30.3,0.1,62,444,14.94,36.46,0.1,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,965,114.735,,False,0,430,,,,,,13.0,0,802,64.912,,False,0,489.0
2026-01-01T21:05:37.153905,0,,0,0,,False,False,False,False,False,False,False,418,15.705,33.28,0.1,54,410,19.245,30.3,0.1,62,444,14.935,36.46,0.1,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,678,114.737,,False,0,430,,,,,,13.0,0,810,64.914,,False,0,489.0
2026-01-01T21:05:47.157711,0,,0,0,,False,False,False,False,False,False,False,417,15.74,33.25,0.1,54,409,19.245,30.32,0.1,62,444,14.935,36.46,0.1,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,702,114.739,,False,0,430,,,,,,13.0,0,829,64.916,,False,0,488.0
2026-01-01T21:05:57.160724,0,,0,0,,False,False,False,False,False,False,False,417,15.81,33.19,0.1,54,409,19.245,30.32,0.0,62,444,14.935,36.48,0.1,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,729,114.741,,False,0,430,,,,,,13.0,0,838,64.918,,False,0,489.0
2026-01-01T21:06:07.170525,0,,0,0,,False,False,False,False,False,False,False,418,15.93,33.08,0.1,54,409,19.245,30.33,0.1,62,445,14.935,36.48,0.1,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,748,114.743,,False,0,430,,,,,,13.0,0,850,64.921,,False,0,490.0
2026-01-01T21:06:17.173951,0,,0,0,,False,False,False,False,False,False,False,417,16.095,32.76,0.1,54,409,19.245,30.33,0.1,62,445,14.935,36.48,0.2,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,816,114.745,,False,0,431,,,,,,13.0,0,870,64.923,,False,0,491.0
2026-01-01T21:06:27.178655,0,,0,0,,False,False,False,False,False,False,False,418,16.25,32.46,0.2,54,409,22.98657,29.09743,0.0,62,444,14.935,36.5,0.2,62,,14.0,35.0,0.0,100.0,0.0,0.0,,,,,,14.0,33.0,0.0,100.0,0.0,0.0,,,,,,,,,,13.0,0,998,114.748,,False,0,430,,,,,,13.0,0,893,64.926,,False,0,491.0
