timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2026-01-13 20:30:01.296123,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,479,30.48753,26.57359,0.4,144,457,27.595,25.82,0.5,112,457,23.475,30.18,0.8,103,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,396,79.73,,False,0,498,,,,23.0,24.0,16.75,0,410.0,42.656,,False,0,455.0
2026-01-13 20:30:11.298686,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,480,30.49554,26.57359,0.4,144,456,27.6,25.83,0.5,112,457,23.475,30.21,1.0,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,10,79.73100000000001,,False,0,498,,,,23.0,24.0,16.75,0,411.0,42.657,,False,0,455.0
2026-01-13 20:30:21.304682,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,481,30.51156,26.56901,0.4,144,457,27.6,25.81,0.6,112,457,23.475,30.19,1.1,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,10,79.73100000000001,,False,0,498,,,,23.0,24.0,17.0,0,410.0,42.658,,False,0,456.0
2026-01-13 20:30:31.309946,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,480,26.385,27.57,0.5,144,458,30.63973,26.63157,0.7,112,457,23.475,30.19,1.2,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,10,79.73100000000001,,False,0,496,,,,23.0,24.0,17.0,0,411.0,42.66,,False,0,457.0
2026-01-13 20:30:41.315644,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,477,26.39,27.54,0.5,144,458,30.63439,26.65904,0.5,112,458,23.475,30.22,1.2,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,494,,,,23.0,24.0,17.0,0,410.0,42.661,,False,0,456.0
2026-01-13 20:30:51.321848,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,475,26.4,27.57,0.6,144,459,27.605,25.81,0.4,111,457,23.475,30.26,1.2,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,495,,,,23.0,24.0,17.0,0,410.0,42.662,,False,0,457.0
2026-01-13 20:31:01.327401,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,474,26.405,27.56,0.5,144,458,27.605,25.81,0.4,111,457,23.475,30.26,1.2,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,497,,,,23.0,24.0,17.0,0,409.0,42.663,,False,0,456.0
2026-01-13 20:31:11.332269,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,475,26.41,27.53,0.6,144,459,27.61,25.83,0.5,111,456,23.475,30.25,1.0,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,499,,,,23.0,24.0,17.0,0,411.0,42.664,,False,0,456.0
2026-01-13 20:31:21.337846,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,475,26.415,27.53,0.6,144,459,27.61,25.83,0.7,111,456,23.475,30.26,0.9,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,500,,,,23.0,24.0,17.0,0,411.0,42.665,,False,0,455.0
2026-01-13 20:31:31.342510,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,474,26.42,27.51,0.7,143,458,27.61,25.8,0.7,111,455,23.475,30.27,0.8,102,,24.0,26.0,0.0,100.0,0.0,0.0,7.0,,,,,26.0,25.0,0.0,100.0,0.0,0.0,7.0,,0.0,0.0,,,,21.0,24.0,17.0,0,1,79.73100000000001,,False,0,499,,,,23.0,24.0,17.0,0,411.0,42.666,,False,0,456.0
