timestamp,Living_West__co2,Living_West__temperature,Living_West__humidity,Living_West__lux,M5Stack1__scd40_co2,M5Stack1__scd40_temp,M5Stack1__scd40_hum,M5Stack1__sen55_pm1,M5Stack1__sen55_pm2_5,M5Stack1__sen55_pm4,M5Stack1__sen55_pm10,M5Stack1__sen55_temp,M5Stack1__sen55_hum,M5Stack1__sen55_voc,M5Stack1__sen55_nox,door_sensor1__door,door_sensor1__sound_amp,door_sensor1__sound_trig,Kitchen__co2,Kitchen__temperature,Kitchen__humidity,Kitchen__lux
2025-09-19 02:14:19,614,28.05486,56.40192,9.166666,552,33.99367,41.76089,0.4,0.4,0.4,0.4,30.505,46.68,91,1,,,,676,27.25376,62.99077,0.833333
2025-09-19 02:14:20,614,28.05486,56.40192,9.166666,552,33.99367,41.76089,0.4,0.4,0.4,0.4,30.505,46.67,91,1,,,,677,27.24842,62.90074,0.833333
2025-09-19 02:14:21,614,28.05486,56.40192,9.166666,552,33.99367,41.76089,0.4,0.4,0.4,0.4,30.505,46.67,91,1,,,,677,27.24842,62.90074,0.833333
2025-09-19 02:14:22,615,28.07355,56.38667,9.166666,552,33.99367,41.76089,0.4,0.4,0.4,0.4,30.505,46.66,91,1,,,,677,27.24842,62.90074,0.833333
2025-09-19 02:14:23,615,28.07355,56.38667,9.166666,552,33.98299,41.84939,0.4,0.4,0.4,0.4,30.505,46.67,91,1,,,,677,27.24842,62.90074,0.833333
2025-09-19 02:14:24,615,28.07355,56.38667,9.166666,552,33.98299,41.84939,0.4,0.4,0.4,0.4,30.505,46.67,91,1,,,,677,27.24842,62.90074,0.833333
2025-09-19 02:14:25,615,28.07355,56.38667,9.166666,552,33.98299,41.84939,0.4,0.5,0.5,0.5,30.505,46.66,91,1,,,,677,27.24575,62.80308,0.833333
2025-09-19 02:14:26,615,28.07355,56.38667,9.166666,552,33.98299,41.84939,0.4,0.5,0.5,0.5,30.505,46.65,91,1,,,,677,27.24575,62.80308,0.833333
2025-09-19 02:14:27,616,28.07622,56.34089,9.166666,552,33.98299,41.84939,0.5,0.5,0.5,0.5,30.51,46.65,91,1,,,,677,27.24575,62.80308,0.833333
2025-09-19 02:14:28,616,28.07622,56.34089,9.166666,552,34.00168,41.8204,0.5,0.5,0.5,0.5,30.51,46.65,91,1,,,,677,27.24575,62.80308,0.833333
2025-09-19 02:14:29,616,28.07622,56.34089,9.166666,552,34.00168,41.8204,0.5,0.5,0.5,0.5,30.51,46.64,91,1,,,,677,27.24575,62.80308,0.833333
2025-09-19 02:14:30,616,28.07622,56.34089,9.166666,552,34.00168,41.8204,0.5,0.5,0.5,0.5,30.51,46.64,92,1,,,,677,27.23774,62.75425,0.833333
2025-09-19 02:14:31,616,28.07622,56.34089,9.166666,552,34.00168,41.8204,0.5,0.5,0.5,0.5,30.51,46.64,92,1,,,,677,27.23774,62.75425,0.833333
2025-09-19 02:14:32,616,28.08156,56.36072,9.166666,552,34.00168,41.8204,0.5,0.5,0.5,0.5,30.51,46.65,92,1,,,,677,27.23774,62.75425,0.833333
2025-09-19 02:14:33,616,28.08156,56.36072,9.166666,552,33.99367,41.78683,0.5,0.5,0.5,0.5,30.51,46.65,92,1,,,,677,27.23774,62.75425,0.833333
2025-09-19 02:14:34,616,28.08156,56.36072,9.166666,552,33.99367,41.78683,0.5,0.5,0.5,0.5,30.51,46.65,92,1,,,,677,27.23774,62.75425,0.833333
2025-09-19 02:14:35,616,28.08156,56.36072,9.166666,552,33.99367,41.78683,0.5,0.5,0.5,0.5,30.51,46.65,92,1,,,,677,27.25643,62.73442,0.833333
2025-09-19 02:14:36,616,28.08156,56.36072,9.166666,552,33.99367,41.78683,0.5,0.5,0.5,0.5,30.51,46.65,92,1,,,,677,27.25643,62.73442,0.833333
2025-09-19 02:14:37,616,28.07622,56.37751,9.166666,552,34.02037,41.77768,0.5,0.5,0.5,0.5,30.51,46.66,92,1,,,,677,27.25643,62.73442,0.833333
2025-09-19 02:14:38,616,28.07622,56.37751,9.166666,552,34.02037,41.77768,0.5,0.5,0.5,0.5,30.51,46.66,92,1,,,,677,27.25643,62.73442,0.833333
2025-09-19 02:14:39,616,28.07622,56.37751,9.166666,552,34.02037,41.77768,0.5,0.5,0.5,0.5,30.51,46.66,92,1,,,,677,27.25643,62.73442,0.833333
2025-09-19 02:14:40,616,28.07622,56.37751,9.166666,552,34.02037,41.77768,0.5,0.5,0.5,0.5,30.51,46.67,92,1,,,,678,27.25643,62.73442,0.833333
2025-09-19 02:14:41,616,28.07622,56.37751,9.166666,552,34.02037,41.77768,0.4,0.5,0.5,0.5,30.51,46.68,92,1,,,,678,27.25643,62.73442,0.833333
2025-09-19 02:14:42,615,28.07088,56.40192,9.166666,552,34.00435,41.82498,0.4,0.5,0.5,0.5,30.51,46.67,92,1,,,,678,27.27245,62.60929,0.833333
2025-09-19 02:14:43,615,28.07088,56.40192,9.166666,552,34.00435,41.82498,0.4,0.4,0.4,0.4,30.51,46.68,92,1,,,,678,27.27245,62.60929,0.833333
2025-09-19 02:14:44,615,28.07088,56.40192,9.166666,552,34.00435,41.82498,0.4,0.4,0.4,0.4,30.51,46.69,92,1,,,,678,27.27245,62.60929,0.833333
2025-09-19 02:14:45,615,28.07088,56.40192,9.166666,552,34.00435,41.82498,0.4,0.4,0.4,0.4,30.51,46.69,92,1,,,,679,27.26177,62.72374,0.833333
2025-09-19 02:14:46,615,28.07088,56.40192,9.166666,552,34.00435,41.82498,0.4,0.4,0.4,0.4,30.51,46.7,92,1,,,,679,27.26177,62.72374,0.833333
2025-09-19 02:14:47,615,28.07088,56.40192,9.166666,552,34.00969,41.82956,0.4,0.4,0.4,0.4,30.51,46.71,92,1,,,,679,27.26177,62.72374,0.833333
2025-09-19 02:14:48,615,28.07889,56.34089,9.166666,552,34.00969,41.82956,0.4,0.4,0.4,0.4,30.51,46.71,92,1,,,,679,27.26177,62.72374,0.833333
2025-09-19 02:14:49,615,28.07889,56.34089,9.166666,552,34.00969,41.82956,0.4,0.4,0.4,0.4,30.51,46.71,92,1,,,,679,27.26177,62.72374,0.833333
2025-09-19 02:14:50,615,28.07889,56.34089,9.166666,552,34.00969,41.82956,0.4,0.4,0.4,0.4,30.51,46.72,92,1,,,,678,27.26177,62.72374,0.833333
2025-09-19 02:14:51,615,28.05486,56.34089,9.166666,552,34.00969,41.82956,0.4,0.4,0.4,0.4,30.51,46.71,92,1,,,,678,27.24842,62.76341,0.833333
2025-09-19 02:14:52,615,28.05486,56.32868,9.166666,552,34.02037,41.84634,0.4,0.4,0.4,0.4,30.51,46.71,92,1,,,,678,27.24842,62.76341,0.833333
2025-09-19 02:14:53,615,28.05486,56.32868,9.166666,552,34.02037,41.84634,0.3,0.4,0.4,0.4,30.51,46.71,92,1,,,,678,27.24842,62.76341,0.833333
2025-09-19 02:14:54,615,28.05486,56.32868,9.166666,552,34.02037,41.84634,0.3,0.3,0.3,0.3,30.51,46.71,92,1,,,,678,27.24842,62.76341,0.833333
2025-09-19 02:14:55,615,28.05486,56.32868,9.166666,552,34.02037,41.84634,0.3,0.3,0.3,0.3,30.51,46.71,92,1,,,,678,27.24575,62.74205,0.833333
2025-09-19 02:14:56,615,28.0602,56.32868,9.166666,552,34.02037,41.84634,0.3,0.3,0.3,0.3,30.51,46.71,93,1,,,,678,27.24575,62.74205,0.833333
2025-09-19 02:14:57,615,28.0602,56.32563,9.166666,552,34.00168,41.88907,0.3,0.3,0.3,0.3,30.51,46.71,93,1,,,,678,27.24575,62.74205,0.833333
2025-09-19 02:14:58,615,28.0602,56.32563,9.166666,552,34.00168,41.88907,0.3,0.3,0.3,0.3,30.51,46.72,93,1,,,,678,27.24575,62.74205,0.833333
2025-09-19 02:14:59,615,28.0602,56.32563,9.166666,552,34.00168,41.88907,0.3,0.3,0.3,0.3,30.51,46.72,93,1,,,,678,27.24575,62.74205,0.833333
2025-09-19 02:15:00,615,28.0602,56.32563,9.166666,552,34.00168,41.88907,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,679,27.2591,62.71,0.833333
2025-09-19 02:15:01,616,28.05486,56.35004,9.166666,552,34.00168,41.88907,0.3,0.3,0.3,0.3,30.515,46.74,93,1,,,,679,27.2591,62.71,0.833333
2025-09-19 02:15:02,616,28.05486,56.35004,9.166666,553,33.99634,41.84939,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,679,27.2591,62.71,0.833333
2025-09-19 02:15:03,616,28.05486,56.35004,9.166666,553,33.99634,41.84939,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,679,27.2591,62.71,0.833333
2025-09-19 02:15:04,616,28.05486,56.35004,9.166666,553,33.99634,41.84939,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,679,27.2591,62.71,0.833333
2025-09-19 02:15:05,616,28.05486,56.35004,9.166666,553,33.99634,41.84939,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,678,27.24041,62.71458,0.833333
2025-09-19 02:15:06,616,28.04417,56.37598,9.166666,553,33.98299,41.83261,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,678,27.24041,62.71458,0.833333
2025-09-19 02:15:07,616,28.04417,56.37598,9.166666,553,33.98299,41.83261,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,678,27.24041,62.71458,0.833333
2025-09-19 02:15:08,616,28.04417,56.37598,9.166666,553,33.98299,41.83261,0.3,0.3,0.3,0.3,30.515,46.73,93,1,,,,678,27.24041,62.71458,0.833333
2025-09-19 02:15:09,616,28.04417,56.37598,9.166666,553,33.98299,41.83261,0.3,0.3,0.3,0.3,30.515,46.72,93,1,,,,678,27.24041,62.71458,0.833333
2025-09-19 02:15:10,616,28.04417,56.37598,9.166666,553,33.98299,41.83261,0.3,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.2591,62.74052,0.833333
2025-09-19 02:15:11,616,28.03883,56.34851,9.166666,553,33.98299,41.83261,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.2591,62.74052,0.833333
2025-09-19 02:15:12,616,28.03883,56.34851,9.166666,553,34.0177,41.8265,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.2591,62.74052,0.833333
2025-09-19 02:15:13,616,28.03883,56.34851,9.166666,553,34.0177,41.8265,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.2591,62.74052,0.833333
2025-09-19 02:15:14,616,28.03883,56.34851,9.166666,553,34.0177,41.8265,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.2591,62.74052,0.833333
2025-09-19 02:15:15,616,28.03883,56.34851,9.166666,553,34.0177,41.8265,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.24842,62.76341,0.833333
2025-09-19 02:15:16,617,28.04684,56.34851,9.166666,552,33.99634,41.82345,0.4,0.4,0.4,0.4,30.515,46.72,93,1,,,,679,27.24842,62.76341,0.833333
2025-09-19 02:15:17,617,28.04684,56.34851,9.166666,552,33.99634,41.82345,0.4,0.4,0.4,0.4,30.515,46.71,93,1,,,,679,27.24842,62.76341,0.833333
2025-09-19 02:15:18,617,28.04684,56.38972,9.166666,552,33.99634,41.82345,0.4,0.4,0.4,0.4,30.515,46.7,93,1,,,,679,27.24842,62.76341,0.833333
2025-09-19 02:15:19,617,28.04684,56.38972,9.166666,552,33.99634,41.82345,0.4,0.4,0.4,0.4,30.515,46.7,93,1,,,,679,27.24842,62.76341,0.833333
2025-09-19 02:15:20,617,28.04684,56.38972,9.166666,552,33.99634,41.82345,0.4,0.4,0.4,0.4,30.515,46.7,93,1,,,,680,27.24842,62.76341,0.833333
2025-09-19 02:15:21,618,28.03616,56.38667,9.166666,553,34.02304,41.83413,0.3,0.4,0.4,0.4,30.515,46.69,93,1,,,,680,27.24842,62.80156,0.833333
2025-09-19 02:15:22,618,28.03616,56.38667,9.166666,553,34.02304,41.83413,0.3,0.4,0.4,0.4,30.515,46.69,93,1,,,,680,27.24842,62.80156,0.833333
2025-09-19 02:15:23,618,28.03616,56.38667,9.166666,553,34.02304,41.83413,0.4,0.4,0.4,0.4,30.515,46.68,93,1,,,,680,27.24842,62.80156,0.833333
2025-09-19 02:15:24,618,28.03616,56.38667,9.166666,553,34.02304,41.83413,0.3,0.4,0.4,0.4,30.515,46.68,93,1,,,,680,27.24842,62.80156,0.833333
2025-09-19 02:15:25,618,28.03616,56.38667,9.166666,553,34.02304,41.83413,0.3,0.4,0.4,0.4,30.515,46.67,93,1,,,,680,27.24842,62.65507,0.833333
2025-09-19 02:15:26,619,28.03082,56.38209,9.166666,553,34.03105,41.80514,0.3,0.4,0.4,0.4,30.515,46.66,93,1,,,,680,27.24842,62.65507,0.833333
2025-09-19 02:15:27,619,28.03082,56.38209,9.166666,553,34.03105,41.80514,0.3,0.4,0.4,0.4,30.515,46.66,93,1,,,,680,27.24842,62.65507,0.833333
2025-09-19 02:15:28,619,28.03082,56.38209,9.166666,553,34.03105,41.80514,0.3,0.4,0.4,0.4,30.52,46.67,93,1,,,,680,27.24842,62.65507,0.833333
2025-09-19 02:15:29,619,28.03082,56.38209,9.166666,553,34.03105,41.80514,0.3,0.4,0.4,0.4,30.52,46.67,93,1,,,,680,27.24842,62.65507,0.833333
2025-09-19 02:15:30,619,28.03082,56.38209,9.166666,553,34.03105,41.80514,0.4,0.4,0.4,0.4,30.52,46.66,93,1,,,,681,27.27779,62.60624,0.833333
2025-09-19 02:15:31,619,28.03082,56.38209,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.66,93,1,,,,681,27.27779,62.60624,0.833333
2025-09-19 02:15:32,618,28.02548,56.36988,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.66,93,1,,,,681,27.27779,62.60624,0.833333
2025-09-19 02:15:33,618,28.02548,56.36988,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.66,93,1,,,,681,27.27779,62.60624,0.833333
2025-09-19 02:15:34,618,28.02548,56.36988,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.66,93,1,,,,681,27.27779,62.60624,0.833333
2025-09-19 02:15:35,618,28.02548,56.36988,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.29114,62.60624,0.833333
2025-09-19 02:15:36,618,28.02548,56.36988,9.166666,554,34.0177,41.78378,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.29114,62.60624,0.833333
2025-09-19 02:15:37,618,28.02548,56.36988,9.166666,554,34.03105,41.8265,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.29114,62.60624,0.833333
2025-09-19 02:15:38,617,28.02014,56.34851,9.166666,554,34.03105,41.8265,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.29114,62.47654,0.833333
2025-09-19 02:15:39,617,28.02014,56.34851,9.166666,554,34.03105,41.8265,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.29114,62.47654,0.833333
2025-09-19 02:15:40,617,28.02014,56.34851,9.166666,554,34.03105,41.8265,0.4,0.4,0.4,0.4,30.52,46.67,93,1,,,,681,27.26444,62.43076,0.833333
2025-09-19 02:15:41,617,28.02014,56.34851,9.166666,553,34.0444,41.84329,0.4,0.4,0.4,0.4,30.52,46.68,93,1,,,,681,27.26444,62.43076,0.833333
2025-09-19 02:15:42,618,28.02815,56.35309,9.166666,553,34.0444,41.84329,0.4,0.4,0.4,0.4,30.52,46.68,93,1,,,,681,27.26444,62.43076,0.833333
2025-09-19 02:15:43,618,28.02815,56.35309,9.166666,553,34.0444,41.84329,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,681,27.26444,62.43076,0.833333
2025-09-19 02:15:44,618,28.02815,56.35309,9.166666,553,34.0444,41.84329,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,681,27.26444,62.43076,0.833333
2025-09-19 02:15:45,618,28.02815,56.35309,9.166666,554,34.02037,41.85702,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.58793,0.833333
2025-09-19 02:15:46,617,28.00946,56.34546,9.166666,554,34.02037,41.85702,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.58793,0.833333
2025-09-19 02:15:47,617,28.00946,56.34546,9.166666,554,34.02037,41.85702,0.4,0.4,0.4,0.4,30.52,46.7,93,1,,,,682,27.2591,62.58793,0.833333
2025-09-19 02:15:48,617,28.00946,56.34546,9.166666,554,34.02037,41.85702,0.4,0.4,0.4,0.4,30.52,46.7,93,1,,,,682,27.2591,62.58793,0.833333
2025-09-19 02:15:49,617,28.00946,56.34546,9.166666,554,34.02037,41.85702,0.4,0.4,0.4,0.4,30.52,46.7,93,1,,,,682,27.2591,62.58793,0.833333
2025-09-19 02:15:50,617,28.00946,56.34546,9.166666,554,34.02571,41.83871,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.81071,0.833333
2025-09-19 02:15:51,618,28.00679,56.36225,9.166666,554,34.02571,41.83871,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.81071,0.833333
2025-09-19 02:15:52,618,28.00679,56.36225,9.166666,554,34.02571,41.83871,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.81071,0.833333
2025-09-19 02:15:53,618,28.00679,56.36225,9.166666,554,34.02571,41.83871,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.81071,0.833333
2025-09-19 02:15:54,618,28.00679,56.36225,9.166666,554,34.02571,41.83871,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,682,27.2591,62.81071,0.833333
2025-09-19 02:15:55,618,28.00679,56.36225,9.166666,554,34.00969,41.81277,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,684,27.25643,62.84275,0.833333
2025-09-19 02:15:56,618,28.0148,56.34394,9.166666,554,34.00969,41.81277,0.4,0.4,0.4,0.4,30.52,46.69,93,1,,,,684,27.25643,62.84275,0.833333
2025-09-19 02:15:57,618,28.0148,56.34394,9.166666,554,34.00969,41.81277,0.3,0.4,0.4,0.4,30.52,46.7,93,1,,,,684,27.25643,62.84275,0.833333
2025-09-19 02:15:58,618,28.0148,56.34394,9.166666,554,34.00969,41.81277,0.3,0.4,0.4,0.4,30.52,46.69,93,1,,,,684,27.25643,62.84275,0.833333
2025-09-19 02:15:59,618,28.0148,56.34394,9.166666,554,34.00969,41.81277,0.3,0.4,0.4,0.4,30.52,46.7,93,1,,,,684,27.25643,62.84275,0.833333
2025-09-19 02:16:00,618,28.0148,56.34394,9.166666,554,34.00435,41.8616,0.3,0.4,0.4,0.4,30.52,46.71,93,1,,,,684,27.26177,62.76188,0.833333
2025-09-19 02:16:01,617,28.02281,56.37751,9.166666,554,34.00435,41.8616,0.3,0.4,0.4,0.4,30.52,46.7,93,1,,,,684,27.26177,62.76188,0.833333
2025-09-19 02:16:02,617,28.02281,56.37751,9.166666,554,34.00435,41.8616,0.3,0.3,0.3,0.3,30.52,46.7,93,1,,,,684,27.26177,62.76188,0.833333
2025-09-19 02:16:03,617,28.02281,56.37751,9.166666,554,34.00435,41.8616,0.3,0.3,0.3,0.3,30.52,46.7,93,1,,,,684,27.26177,62.76188,0.833333
2025-09-19 02:16:04,617,28.02281,56.37751,9.166666,554,34.00435,41.8616,0.3,0.4,0.4,0.4,30.52,46.7,93,1,,,,684,27.26177,62.76188,0.833333
2025-09-19 02:16:05,617,28.02281,56.37751,9.166666,554,34.03372,41.85702,0.3,0.4,0.4,0.4,30.52,46.7,93,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:06,617,28.02281,56.37751,9.166666,554,34.03372,41.85702,0.3,0.4,0.4,0.4,30.52,46.71,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:07,616,27.98543,56.33326,9.166666,554,34.03372,41.85702,0.3,0.4,0.4,0.4,30.52,46.72,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:08,616,27.98543,56.33326,9.166666,554,34.03372,41.85702,0.3,0.4,0.4,0.4,30.52,46.71,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:09,616,27.98543,56.33326,9.166666,554,34.03372,41.85702,0.3,0.4,0.4,0.4,30.52,46.72,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:10,616,27.98543,56.33326,9.166666,554,34.03372,41.85702,0.4,0.4,0.4,0.4,30.52,46.72,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:11,616,27.98543,56.33326,9.166666,554,34.02571,41.82803,0.4,0.4,0.4,0.4,30.52,46.73,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:12,616,28.00679,56.36988,9.166666,554,34.02571,41.82803,0.3,0.4,0.4,0.4,30.52,46.74,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:13,616,28.00679,56.36988,9.166666,554,34.02571,41.82803,0.3,0.4,0.4,0.4,30.52,46.74,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:14,616,28.00679,56.36988,9.166666,554,34.02571,41.82803,0.3,0.4,0.4,0.4,30.52,46.74,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:15,616,28.00679,56.36988,9.166666,554,34.03105,41.86312,0.3,0.3,0.3,0.3,30.52,46.74,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:16,616,28.00145,56.38667,9.166666,554,34.03105,41.86312,0.3,0.3,0.3,0.3,30.52,46.75,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:17,616,28.00145,56.38667,9.166666,554,34.03105,41.86312,0.3,0.3,0.3,0.3,30.52,46.75,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:18,616,28.00145,56.38667,9.166666,554,34.03105,41.86312,0.3,0.3,0.3,0.3,30.52,46.76,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:19,616,28.00145,56.38667,9.166666,556,34.00969,41.86007,0.3,0.3,0.3,0.3,30.52,46.77,94,1,,,,685,27.27512,62.67796,0.833333
2025-09-19 02:16:20,616,28.00145,56.38667,9.166666,556,34.00969,41.86007,0.3,0.3,0.3,0.3,30.52,46.77,94,1,,,,688,27.25109,62.86106,0.833333
2025-09-19 02:16:21,616,28.02014,56.39277,9.166666,556,34.00969,41.86007,0.3,0.3,0.3,0.3,30.52,46.77,94,1,,,,688,27.25109,62.86106,0.833333
2025-09-19 02:16:22,616,28.02014,56.39277,9.166666,556,34.00969,41.86007,0.3,0.3,0.3,0.3,30.52,46.77,94,1,,,,688,27.25109,62.86106,0.833333
2025-09-19 02:16:23,616,28.02014,56.39277,9.166666,556,34.00969,41.86007,0.3,0.3,0.3,0.3,30.52,46.76,94,1,,,,688,27.25109,62.86106,0.833333
2025-09-19 02:16:24,616,28.02014,56.39277,9.166666,556,34.02037,41.84634,0.3,0.3,0.3,0.3,30.52,46.77,94,1,,,,688,27.25109,62.86106,0.833333
2025-09-19 02:16:25,616,28.02014,56.39277,9.166666,556,34.02037,41.84634,0.2,0.3,0.3,0.3,30.52,46.76,94,1,,,,688,27.26444,62.89159,0.833333
2025-09-19 02:16:26,616,27.98009,56.35004,9.166666,556,34.02037,41.84634,0.2,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.26444,62.89159,0.833333
2025-09-19 02:16:27,616,27.98009,56.35004,9.166666,556,34.02037,41.84634,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.26444,62.89159,0.833333
2025-09-19 02:16:28,616,27.98009,56.35004,9.166666,556,34.02037,41.84634,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.26444,62.89159,0.833333
2025-09-19 02:16:29,616,27.98009,56.35004,9.166666,556,34.00969,41.8967,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.26444,62.89159,0.833333
2025-09-19 02:16:30,616,27.98009,56.35004,9.166666,556,34.00969,41.8967,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.25109,62.88396,0.833333
2025-09-19 02:16:31,616,27.96941,56.37598,9.166666,556,34.00969,41.8967,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.25109,62.88396,0.833333
2025-09-19 02:16:32,616,27.96941,56.37598,9.166666,556,34.00969,41.8967,0.3,0.3,0.3,0.3,30.525,46.76,94,1,,,,688,27.25109,62.88396,0.833333
2025-09-19 02:16:33,616,27.96941,56.37598,9.166666,556,34.02304,41.82956,0.3,0.3,0.3,0.3,30.525,46.77,94,1,,,,688,27.25109,62.88396,0.833333
2025-09-19 02:16:34,616,27.96941,56.37598,9.166666,556,34.02304,41.82956,0.3,0.3,0.3,0.3,30.525,46.77,94,1,,,,688,27.25109,62.88396,0.833333
2025-09-19 02:16:35,616,27.96941,56.37598,9.166666,556,34.02304,41.82956,0.3,0.3,0.3,0.3,30.525,46.77,94,1,,,,689,27.24842,62.82444,0.833333
2025-09-19 02:16:36,616,28.01213,56.38972,9.166666,556,34.02304,41.82956,0.3,0.3,0.3,0.3,30.525,46.77,94,1,,,,689,27.24842,62.82444,0.833333
2025-09-19 02:16:37,616,28.01213,56.38972,9.166666,556,34.02304,41.82956,0.3,0.3,0.3,0.3,30.525,46.77,94,1,,,,689,27.24842,62.82444,0.833333
2025-09-19 02:16:38,616,28.01213,56.38972,9.166666,556,34.02304,41.8555,0.3,0.4,0.4,0.4,30.525,46.77,95,1,,,,689,27.24842,62.82444,0.833333
2025-09-19 02:16:39,616,28.01213,56.38972,9.166666,556,34.02304,41.8555,0.3,0.4,0.4,0.4,30.525,46.77,95,1,,,,689,27.24842,62.82444,0.833333
2025-09-19 02:16:40,616,28.01213,56.38972,9.166666,556,34.02304,41.8555,0.4,0.4,0.4,0.4,30.525,46.77,95,1,,,,688,27.25109,62.69169,0.833333
2025-09-19 02:16:41,617,28.01747,56.34241,9.166666,556,34.02304,41.8555,0.4,0.4,0.4,0.4,30.525,46.77,95,1,,,,688,27.25109,62.69169,0.833333
2025-09-19 02:16:42,617,28.01747,56.34241,9.166666,556,34.02304,41.8555,0.4,0.4,0.4,0.4,30.525,46.76,95,1,,,,688,27.25109,62.69169,0.833333
2025-09-19 02:16:43,617,28.01747,56.34241,9.166666,556,34.03105,41.78531,0.4,0.4,0.4,0.4,30.525,46.75,95,1,,,,688,27.25109,62.69169,0.833333
2025-09-19 02:16:44,617,28.01747,56.34241,9.166666,556,34.03105,41.78531,0.4,0.4,0.4,0.4,30.525,46.75,95,1,,,,688,27.25109,62.69169,0.833333
2025-09-19 02:16:45,617,28.01747,56.34241,9.166666,556,34.03105,41.78531,0.4,0.5,0.5,0.5,30.525,46.74,95,1,,,,689,27.25376,62.57572,0.833333
2025-09-19 02:16:46,617,28.03883,56.34851,9.166666,556,34.03105,41.78531,0.4,0.5,0.5,0.5,30.525,46.74,95,1,,,,689,27.25376,62.57572,0.833333
2025-09-19 02:16:47,617,28.03883,56.34851,9.166666,556,34.03105,41.78531,0.4,0.5,0.5,0.5,30.525,46.73,95,1,,,,689,27.25376,62.57572,0.833333
2025-09-19 02:16:48,617,28.03883,56.34851,9.166666,556,34.03906,41.81887,0.4,0.5,0.5,0.5,30.525,46.72,95,1,,,,689,27.25376,62.57572,0.833333
2025-09-19 02:16:49,617,28.03883,56.34851,9.166666,556,34.03906,41.81887,0.4,0.5,0.5,0.5,30.525,46.73,95,1,,,,689,27.25376,62.57572,0.833333
2025-09-19 02:16:50,617,28.03883,56.34851,9.166666,556,34.03906,41.81887,0.4,0.5,0.5,0.5,30.525,46.72,95,1,,,,689,27.26978,62.61082,0.833333
