timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2026-01-23 22:49:07.502538,0,,0,0,,False,False,False,False,False,False,False,414,16.395,29.57,0.3,30,397,19.685,26.58,0.4,31,437,15.935,31.29,0.4,33,,,,,,,,,,,,,14,30,0,100,0,0,,,,,,,,,,13.5,0,40,,,False,0,474,,,,,,13.0,0,7,,,False,0,
2026-01-23 22:49:17.504836,0,,0,0,PC作業,False,False,False,False,False,False,False,414,16.395,29.56,0.3,30,397,19.685,26.57,0.2,31,436,15.935,31.28,0.4,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,97,0,0,,,,,,,,,,13.5,0,112,,,False,0,474,,,,,,13.0,0,99,,,False,0,
2026-01-23 22:49:27.510636,0,,0,0,PC作業,False,False,False,False,False,False,False,415,16.39,29.54,0.2,30,398,19.68,26.6,0.2,31,437,15.935,28.19715,0.4,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.5,0,157,,,False,0,476,,,,,,13.0,0,236,,,False,0,520.0
2026-01-23 22:49:37.516430,0,,0,0,PC作業,False,False,False,False,False,False,False,415,16.39,29.55,0.2,30,398,19.675,26.61,0.2,31,436,15.93,31.3,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.5,0,192,146.894,,False,0,475,,,,,,13.0,0,372,81.521,,False,0,521.0
2026-01-23 22:49:47.519124,0,,0,0,PC作業,False,False,False,False,False,False,False,413,16.39,29.55,0.2,30,399,23.542,26.28519,0.3,31,437,15.93,31.31,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,211,146.894,,False,0,474,,,,,,13.0,0,478,81.522,,False,0,521.0
2026-01-23 22:49:57.524781,0,,0,0,PC作業,False,False,False,False,False,False,False,414,16.385,29.56,0.1,30,400,19.67,26.54,0.2,31,436,15.925,31.31,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,248,146.895,,False,0,475,,,,,,13.0,0,443,81.524,,False,0,521.0
2026-01-23 22:50:07.530501,0,,0,0,PC作業,False,False,False,False,False,False,False,414,20.20943,27.10155,0.2,30,400,19.665,26.51,0.2,31,436,15.925,31.3,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,276,146.89600000000002,,False,0,475,,,,,,13.0,0,488,81.525,,False,0,521.0
2026-01-23 22:50:17.536397,0,,0,0,PC作業,False,False,False,False,False,False,False,415,20.22011,27.06187,0.2,30,400,19.66,26.54,0.4,31,437,15.92,31.31,0.7,33,,15.0,30.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,287,146.897,,False,0,475,,,,,,13.0,0,494,81.526,,False,0,522.0
2026-01-23 22:50:27.547822,0,,0,0,PC作業,False,False,False,False,False,False,False,413,16.385,29.57,0.2,30,398,19.655,26.55,0.3,31,437,15.92,31.3,0.9,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,336,146.897,,False,0,475,,,,,,13.0,0,507,81.528,,False,0,522.0
2026-01-23 22:50:37.556580,0,,0,0,PC作業,False,False,False,False,False,False,False,413,16.38,29.56,0.2,30,399,19.65,26.55,0.3,31,436,15.915,31.3,0.6,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,97,0,0,,,,,,,,,,13.75,0,480,146.899,,False,0,475,,,,,,13.0,0,555,81.529,,False,0,522.0
2026-01-23 22:50:47.564998,0,,0,0,PC作業,False,False,False,False,False,False,False,413,16.38,29.57,0.2,30,399,19.645,26.57,0.5,31,436,19.87297,28.1239,0.6,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,639,146.9,,False,0,473,,,,,,13.25,0,667,81.531,,False,0,521.0
2026-01-23 22:50:57.576317,0,,0,0,PC作業,False,False,False,False,False,False,False,412,16.38,29.56,0.2,30,399,19.64,26.61,0.4,31,436,15.91,31.3,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,643,146.90200000000002,,False,0,473,,,,,,13.25,0,782,81.533,,False,0,521.0
2026-01-23 22:51:07.579212,0,,0,0,PC作業,False,False,False,False,False,False,False,412,16.38,29.6,0.2,30,399,23.50195,26.38895,0.4,31,436,15.91,31.31,0.5,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,671,146.904,,False,0,473,,,,,,13.25,0,831,81.535,,False,0,523.0
2026-01-23 22:51:17.585387,0,,0,0,PC作業,False,False,False,False,False,False,False,412,16.38,29.69,0.2,30,400,19.635,26.7,0.4,31,435,15.905,31.31,0.4,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,687,146.906,,False,0,473,,,,,,13.25,0,824,81.537,,False,0,522.0
2026-01-23 22:51:27.593731,0,,0,0,PC作業,False,False,False,False,False,False,False,413,16.38,29.68,0.2,30,401,19.635,26.75,0.4,31,435,15.905,31.32,0.4,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,728,146.90800000000002,,False,0,473,,,,,,13.25,0,835,81.54,,False,0,523.0
2026-01-23 22:51:37.599869,0,,0,0,PC作業,False,False,False,False,False,False,False,415,16.39,29.67,0.2,30,400,19.635,26.75,0.3,31,434,15.9,31.3,0.3,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,786,146.91,,False,0,472,,,,,,13.25,0,857,81.542,,False,0,523.0
2026-01-23 22:51:47.611703,0,,0,0,PC作業,False,False,False,False,False,False,False,416,16.415,29.67,0.2,30,399,19.64,26.7,0.3,31,434,15.9,31.29,0.3,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,914,146.912,,False,0,472,,,,,,13.5,0,872,81.544,,False,0,528.0
2026-01-23 22:51:57.622633,0,,0,0,PC作業,False,False,False,False,False,False,False,416,16.46,29.64,0.2,30,398,19.645,26.7,0.2,31,432,15.9,31.29,0.4,33,,15.0,31.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,97,0,0,,,,,,,,,,13.75,0,1153,146.916,,False,0,472,,,,,,13.5,0,886,81.547,,False,0,528.0
2026-01-23 22:52:07.625719,0,,0,0,PC作業,False,False,False,False,False,False,False,416,16.545,29.59,0.2,30,398,19.65,26.68,0.2,31,434,15.895,31.3,0.4,33,,15.0,30.0,0.0,100.0,0.0,0.0,,,,,,14,30,0,100,0,0,,,,,,,,,,13.75,0,1256,146.919,,False,0,473,,,,,,13.5,0,903,81.549,,False,0,530.0
