timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2026-01-12 19:12:03.061990,1,PC作業,1,0,,False,False,False,False,False,False,False,406,18.82,35.65,0.7,121,501,19.74,36.66,1.8,184,435,21.6247,34.6334,2.8,91,,17,40,256,97,198,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,560,,,,,,18.25,0.0,,,,False,0.0,423
2026-01-12 19:28:41.013087,0,,0,0,,False,False,False,True,False,False,False,408,18.47,35.83,0.8,108,507,22.89845,34.16953,2.5,121,425,17.445,39.6,2.5,89,,17,40,512,97,199,1,,,,,,,,,,,,,,,,,,,,,18.25,0.0,,,,True,0.0,935,,,,,,,,,,,,,427
2026-01-12 19:28:51.018776,0,,0,0,,False,False,False,True,False,False,False,407,18.47,35.84,0.8,108,507,22.88243,34.12986,2.4,120,424,21.65408,34.27024,2.7,89,,17,40,512,97,199,1,,,,,,,,,,,,,,,,,,,,,18.25,0.0,,,,True,0.0,933,,,,,,,,,,,,,427
2026-01-12 19:29:01.024546,1,,0,0,,False,False,False,True,False,False,False,407,22.20684,32.52766,0.7,107,507,19.5,36.69,2.1,119,423,17.45,39.57,3.1,89,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,,18.25,0.0,,,,True,0.0,928,,,,,,,,,,,,,426
2026-01-12 19:29:11.030316,1,,0,0,,False,False,True,True,False,False,False,406,18.465,35.85,0.6,107,508,19.5,36.77,2.1,118,423,17.45,39.62,3.1,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,,18.25,0.0,,,,True,0.0,916,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:29:21.034824,1,,0,0,,False,False,False,False,False,False,False,405,18.46,35.86,0.5,107,509,19.5,36.9,2.1,120,423,17.45,39.57,2.6,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,,18.25,0.0,,,,True,0.0,891,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:29:31.041007,1,,0,0,,False,False,False,False,False,False,False,406,18.46,35.87,0.6,106,511,19.5,36.98,2.0,124,424,17.45,39.51,2.5,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,,18.25,0.0,,,,True,0.0,864,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:29:41.045339,1,軽作業,1,0,,False,False,False,True,False,False,False,406,18.46,35.85,1.1,106,514,19.5,36.98,1.9,126,425,17.45,39.52,2.3,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,846,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:29:51.051773,1,軽作業,1,0,,False,False,True,True,False,False,False,407,22.20951,32.54292,1.1,106,520,22.85573,34.26719,1.7,127,425,17.445,39.52,3.0,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,829,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:01.054242,1,軽作業,1,0,,False,False,False,False,False,False,False,407,18.455,35.83,1.0,105,523,22.85306,34.32059,1.8,128,425,17.445,39.5,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,806,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:11.060225,1,軽作業,1,0,,False,False,False,False,False,False,False,408,18.455,35.82,0.9,105,525,19.495,36.94,1.8,128,425,17.445,39.5,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:21.064253,1,軽作業,1,0,,False,False,False,False,False,False,False,408,18.455,35.82,0.9,105,525,19.495,36.94,1.8,128,425,17.445,39.5,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:31.069646,1,軽作業,1,0,,False,False,False,False,False,False,False,408,18.455,35.82,0.9,105,530,22.83169,34.42741,1.7,129,425,17.445,39.52,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:41.075907,1,軽作業,1,0,,True,False,False,False,False,False,False,410,18.44,35.79,0.7,105,533,19.49,36.97,1.8,130,425,17.445,39.52,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:30:51.079705,1,軽作業,1,0,,False,False,False,False,False,False,False,411,18.435,35.79,0.8,104,536,19.49,37.01,2.0,130,425,17.445,39.52,2.9,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:01.086393,1,軽作業,1,0,,False,False,True,True,False,False,False,410,18.435,35.81,0.8,104,539,19.49,37.02,1.8,131,426,21.61936,39.51,3.0,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:11.092479,1,軽作業,1,0,,False,False,True,False,False,False,False,411,18.43,35.8,0.8,104,539,22.84237,34.35874,1.9,131,425,17.445,39.49,3.2,89,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:21.097126,1,軽作業,1,0,,False,False,True,False,False,False,False,410,18.425,35.79,0.9,104,540,22.8584,34.39841,2.0,132,425,21.60868,34.23667,3.2,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:31.102580,1,軽作業,1,0,,False,False,False,False,False,False,False,410,18.425,35.78,0.7,104,541,19.48,36.89,1.7,132,425,17.445,39.5,3.1,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:41.108473,1,軽作業,1,0,,False,False,True,False,False,False,False,409,18.42,35.77,0.6,104,542,19.48,36.84,1.4,132,424,17.445,39.51,2.9,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:31:51.112900,1,軽作業,1,0,,False,False,True,False,False,False,False,409,22.1561,32.52918,0.6,104,542,22.82902,34.30533,1.8,132,424,17.445,39.51,2.9,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:32:01.119179,1,軽作業,1,0,,False,False,False,False,False,False,False,409,18.415,35.78,0.7,104,541,19.475,36.75,2.0,132,424,17.445,39.54,3.1,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:32:11.122008,1,軽作業,1,0,,False,False,True,False,False,False,False,409,22.13474,32.5246,1.1,104,540,19.475,36.79,1.7,132,423,17.445,39.58,2.9,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,18.25,0.0,,,,True,0.0,797,,,,,,18.25,0.0,,,,True,0.0,426
2026-01-12 19:32:21.127299,1,軽作業,1,0,,False,False,True,True,False,False,False,408,22.13207,32.53834,1.0,104,541,19.47,36.85,1.8,132,423,17.445,39.56,2.8,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,382.0,73.81400000000001,,True,0.0,671,,,,,,19.75,0.0,604.0,39.632,,True,0.0,426
2026-01-12 19:32:31.129652,1,軽作業,1,0,,False,False,True,True,False,False,False,409,18.41,35.93,1.0,104,541,22.82368,34.2855,1.9,132,423,17.445,39.55,2.7,90,,17,40,512,100,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,453.0,73.815,,True,0.0,675,,,,,,19.75,0.0,614.0,39.634,,True,0.0,429
2026-01-12 19:32:41.135597,1,軽作業,1,0,,False,False,False,True,False,False,False,408,18.415,35.86,0.9,104,540,19.47,36.87,1.7,133,425,17.445,39.58,2.5,90,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,625.0,73.81700000000001,,True,0.0,677,,,,,,19.75,0.0,635.0,39.635,,True,0.0,429
2026-01-12 19:32:51.142781,1,軽作業,1,0,,False,False,False,True,False,False,False,408,18.415,35.83,0.7,104,540,22.81567,34.32975,1.8,133,424,21.60868,34.25803,2.5,90,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,1207.0,73.819,,True,0.0,677,,,,,,19.75,0.0,710.0,39.637,,True,0.0,429
2026-01-12 19:33:01.148576,1,軽作業,1,0,,False,False,False,False,False,False,False,408,18.415,35.82,0.7,104,540,19.47,36.89,2.0,133,424,17.445,39.56,2.5,90,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,903.0,73.822,,True,0.0,677,,,,,,19.75,0.0,883.0,39.639,,True,0.0,431
2026-01-12 19:33:11.164079,1,軽作業,1,0,,True,False,False,True,False,False,False,409,18.415,35.81,0.8,104,540,19.47,36.89,1.9,134,424,17.445,39.52,2.7,89,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,913.0,73.824,,True,0.0,675,,,,,,19.75,0.0,998.0,39.642,,True,0.0,432
2026-01-12 19:33:21.170236,1,軽作業,1,0,,False,False,True,True,False,False,False,408,18.415,35.82,0.9,105,540,19.465,36.93,1.6,134,425,17.445,39.49,3.0,89,,17,40,512,97,199,1,,,,,,17.0,36.0,0.0,100.0,0.0,0.0,,,,,,,,,37.0,19.5,0.0,931.0,73.827,,True,0.0,668,,,,,,19.75,0.0,1020.0,39.645,,True,0.0,435
