timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2026-01-05T22:12:23.763443,0,,0,0,,False,False,False,False,False,False,False,438,14.195,36.79,0.2,76,406,17.51,33.31,0.0,76,436,13.495,39.49,0.2,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0,547,134.773,,False,0,470,,,,,,12.5,0,597,75.334,,False,0,532
2026-01-05T22:12:33.769921,0,,0,0,,False,False,False,False,False,False,False,439,14.19,37.03,0.1,76,406,17.51,33.3,0.0,76,438,13.495,39.46,0.3,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.5,0,670,134.775,,False,0,469,,,,,,12.5,0,669,75.336,,False,0,533
2026-01-05T22:12:43.776079,0,,0,0,,False,False,False,False,False,False,False,437,14.195,37.39,0.1,76,406,17.51,33.3,0.2,76,437,13.495,39.46,0.3,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,657,134.77700000000002,,False,0,469,,,,,,12.5,0,767,75.33800000000001,,False,0,532
2026-01-05T22:12:53.780192,0,,0,0,,False,False,False,False,False,False,False,436,18.40696,32.45899,0.1,76,406,17.51,33.31,0.2,76,438,13.495,39.49,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,678,134.779,,False,0,468,,,,,,12.5,0,774,75.34100000000001,,False,0,531
2026-01-05T22:13:03.786394,0,,0,0,,False,False,False,False,False,False,False,436,18.38025,32.4239,0.1,76,406,17.515,33.31,0.2,76,437,13.49,39.51,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,709,134.781,,False,0,468,,,,,,12.5,0,798,75.343,,False,0,531
2026-01-05T22:13:13.792124,0,,0,0,,False,False,False,False,False,False,False,436,14.285,37.24,0.1,76,406,21.31227,30.98039,0.1,76,436,17.6833,34.15274,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,731,134.78300000000002,,False,0,468,,,,,,12.5,0,821,75.345,,False,0,531
2026-01-05T22:13:23.798300,0,,0,0,,False,False,False,False,False,False,False,435,14.41,37.14,0.1,77,406,21.3283,30.99565,0.1,76,438,17.69932,34.17105,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,844,134.785,,False,0,469,,,,,,12.5,0,829,75.346,,False,0,531
2026-01-05T22:13:33.804454,0,,0,0,,False,False,False,False,False,False,False,434,14.62,36.87,0.0,77,406,17.52,33.31,0.1,76,438,17.6833,34.15274,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,1060,134.788,,False,0,470,,,,,,12.5,0,850,75.35000000000001,,False,0,531
2026-01-05T22:13:43.809465,0,,0,0,,False,False,False,False,False,False,False,435,14.845,36.42,0.1,77,407,17.52,33.31,0.1,76,438,13.49,39.46,0.2,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,1214,134.791,,False,0,470,,,,,,12.5,0,871,75.352,,False,0,531
2026-01-05T22:13:53.815667,0,,0,0,,False,False,False,False,False,False,False,435,15.035,35.99,0.1,77,408,17.52,33.32,0.1,76,439,13.49,39.44,0.1,74,,13.0,41.0,0.0,100.0,0.0,0.0,,,,,,12.0,40.0,0.0,100.0,0.0,0.0,,,,,,,,,,12.5,0,1277,134.794,,False,0,471,,,,,,12.5,0,878,75.354,,False,0,531
