timestamp,pir_http_0702,pir_http_0701,pir2,sound_amp_pir,sound_trig_pir,mic_occupied,door,sound_amp_door,sound_trig_door,scd40_co2,scd40_temp,scd40_hum,sen55_pm1,sen55_pm2_5,sen55_pm4,sen55_pm10,sen55_temp,sen55_hum,sen55_voc,sen55_nox,thermal-1
2025-09-15 13:16:00,,,,,,,,,,,,,,,,,,,,,0
2025-09-15 13:16:01,0,0,,,,,,,,,,,,,,,,,,,0
2025-09-15 13:16:02,0,0,,,,,,,,,,,,,,,,,,,0
2025-09-15 13:16:03,0,0,,,,,,,,655,30.61036,43.35698,1.2,1.2,1.2,1.2,26.76,49.36,19,1,0
2025-09-15 13:16:04,0,0,,,,,,,,655,30.61036,43.35698,1.2,1.2,1.2,1.2,26.76,49.36,19,1,0
2025-09-15 13:16:05,0,0,,,,,,,,655,30.61036,43.35698,1.2,1.2,1.2,1.2,26.76,49.36,19,1,0
2025-09-15 13:16:06,0,0,,,,,,2,,655,30.61036,43.35698,1.2,1.2,1.2,1.2,26.76,49.36,19,1,0
2025-09-15 13:16:07,0,0,0,1,,0,,2,,655,30.61036,43.35698,1.2,1.2,1.2,1.2,26.76,49.36,19,1,1
2025-09-15 13:16:08,0,0,0,1,,0,,2,,660,30.59167,43.31426,1.2,1.3,1.3,1.3,26.76,49.28,19,1,0
2025-09-15 13:16:09,0,0,1,1,,0,,2,,660,30.59167,43.31426,1.2,1.3,1.3,1.3,26.76,49.27,19,1,1
2025-09-15 13:16:10,0,0,1,1,,0,,2,,660,30.59167,43.31426,1.3,1.3,1.3,1.3,26.76,49.27,19,1,1
2025-09-15 13:16:11,0,0,1,1,,0,CLOSED,1,,660,30.59167,43.31426,1.3,1.4,1.4,1.4,26.76,49.25,19,1,0
2025-09-15 13:16:12,0,0,0,1,,0,CLOSED,2,,660,30.59167,43.31426,1.3,1.4,1.4,1.4,26.76,49.23,19,1,0
2025-09-15 13:16:13,0,0,0,1,,0,CLOSED,3,,660,30.59167,43.31426,1.4,1.4,1.4,1.4,26.76,49.22,19,1,0
2025-09-15 13:16:14,0,0,0,1,,0,CLOSED,3,,660,30.59167,43.31426,1.4,1.4,1.4,1.4,26.76,49.22,19,1,0
2025-09-15 13:16:15,0,0,0,1,,0,CLOSED,2,,661,30.57832,43.28222,1.4,1.5,1.5,1.5,26.76,49.2,19,1,0
2025-09-15 13:16:16,0,0,0,1,,0,CLOSED,1,,661,30.57832,43.28222,1.4,1.5,1.5,1.5,26.76,49.2,19,1,0
2025-09-15 13:16:17,0,0,0,1,,0,CLOSED,3,,661,30.57832,43.28222,1.4,1.5,1.5,1.5,26.76,49.21,19,1,0
2025-09-15 13:16:18,0,0,0,1,,0,CLOSED,3,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.21,19,1,0
2025-09-15 13:16:19,0,0,0,1,,0,CLOSED,3,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.22,19,1,0
2025-09-15 13:16:20,0,0,0,2,,0,CLOSED,3,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.22,19,1,0
2025-09-15 13:16:21,0,0,0,2,,0,CLOSED,1,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.25,19,1,0
2025-09-15 13:16:22,0,0,0,2,,0,CLOSED,3,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.28,19,1,0
2025-09-15 13:16:23,0,0,0,2,,0,CLOSED,7,,662,30.59968,43.28222,1.4,1.5,1.5,1.5,26.76,49.31,19,1,0
2025-09-15 13:16:24,0,0,0,2,,0,CLOSED,3,,662,30.589,43.28222,1.4,1.5,1.5,1.5,26.76,49.31,19,1,0
2025-09-15 13:16:25,0,0,0,2,,0,CLOSED,1,,662,30.589,43.3463,1.4,1.5,1.5,1.5,26.76,49.33,19,1,0
2025-09-15 13:16:26,0,0,0,2,,0,CLOSED,1,,662,30.589,43.3463,1.4,1.5,1.5,1.5,26.76,49.33,19,1,0
2025-09-15 13:16:27,0,0,0,2,,0,CLOSED,1,,662,30.589,43.3463,1.4,1.5,1.5,1.5,26.76,49.33,19,1,0
2025-09-15 13:16:28,0,0,0,2,,0,CLOSED,3,,662,30.589,43.3463,1.4,1.5,1.5,1.5,26.76,49.33,19,1,0
2025-09-15 13:16:29,0,0,0,2,,0,CLOSED,0,,662,30.59701,43.32036,1.3,1.4,1.4,1.4,26.76,49.42,19,1,0
2025-09-15 13:16:30,0,0,0,2,,0,CLOSED,1,,662,30.59701,43.32036,1.3,1.3,1.3,1.3,26.76,49.44,19,1,0
2025-09-15 13:16:31,0,0,0,2,,0,CLOSED,4,,662,30.59701,43.32036,1.2,1.3,1.3,1.3,26.76,49.44,19,1,0
2025-09-15 13:16:33,0,0,0,2,,0,CLOSED,1,,662,30.57298,43.36614,1.2,1.3,1.3,1.3,26.76,49.45,19,1,0
2025-09-15 13:16:34,0,0,0,2,,0,CLOSED,1,,662,30.57298,43.36614,1.2,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:35,0,0,0,2,,0,CLOSED,1,,662,30.57298,43.36614,1.2,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:36,0,0,0,2,,0,CLOSED,2,,662,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:37,0,0,0,2,,0,CLOSED,1,,662,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:38,0,0,0,2,,0,CLOSED,1,,662,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:39,0,0,0,2,,0,CLOSED,2,,662,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:40,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:41,0,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:42,0,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:43,0,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:44,0,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:45,,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:46,0,,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:47,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:48,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:49,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:50,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:51,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:52,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.36614,1.1,1.2,1.2,1.2,26.76,49.45,19,1,0
2025-09-15 13:16:53,0,0,0,2,,0,CLOSED,3,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:54,0,0,0,2,,0,CLOSED,3,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:55,0,0,0,2,,0,CLOSED,4,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:56,0,0,0,2,,0,CLOSED,3,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:57,0,0,0,2,,0,CLOSED,4,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:58,0,0,0,2,,0,CLOSED,2,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:16:59,0,0,0,2,,0,CLOSED,3,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:17:00,0,0,0,2,,0,CLOSED,2,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:17:01,0,0,0,2,,0,CLOSED,2,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:17:02,0,0,0,2,,0,CLOSED,2,,663,30.57565,43.3402,1.1,1.1,1.1,1.1,26.76,49.45,19,1,0
2025-09-15 13:17:03,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.37835,1,1,1,1,26.76,49.44,19,1,0
2025-09-15 13:17:04,0,0,0,2,,0,CLOSED,2,,663,30.57298,43.37835,1,1,1,1,26.76,49.44,19,1,0
2025-09-15 13:17:05,0,0,0,2,,0,CLOSED,4,,670,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:06,0,0,0,2,,0,CLOSED,2,,670,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:07,0,0,0,2,,0,CLOSED,1,,671,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:08,0,0,0,2,,0,CLOSED,1,,671,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:09,0,0,0,2,,0,CLOSED,1,,671,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:10,0,0,0,1,,0,CLOSED,1,,671,30.59167,43.37682,1.1,1.1,1.1,1.1,26.755,49.48,19,1,0
2025-09-15 13:17:11,0,0,0,1,,0,CLOSED,3,,671,30.55695,43.35393,1.1,1.2,1.2,1.2,26.755,49.46,19,1,0
2025-09-15 13:17:12,0,0,0,1,,0,CLOSED,3,,671,30.55695,43.35393,1.1,1.2,1.2,1.2,26.755,49.46,19,1,0
2025-09-15 13:17:13,0,0,0,2,,0,CLOSED,2,,671,30.57031,43.32799,1.1,1.1,1.1,1.1,26.75,49.45,19,1,0
2025-09-15 13:17:14,0,0,0,2,,0,CLOSED,4,,671,30.57031,43.32799,1.1,1.1,1.1,1.1,26.75,49.45,19,1,0
2025-09-15 13:17:15,0,0,0,2,,0,CLOSED,1,,671,30.57031,43.32799,1.1,1.1,1.1,1.1,26.75,49.46,19,1,0
2025-09-15 13:17:16,0,0,0,2,,0,CLOSED,3,,671,30.57031,43.32799,1.1,1.1,1.1,1.1,26.75,49.46,19,1,0
2025-09-15 13:17:17,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.1,1.1,1.1,26.75,49.46,19,1,0
2025-09-15 13:17:18,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.46,19,1,0
2025-09-15 13:17:19,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.46,19,1,0
2025-09-15 13:17:20,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.45,20,1,0
2025-09-15 13:17:21,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.45,20,1,0
2025-09-15 13:17:22,0,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.45,20,1,0
2025-09-15 13:17:23,,0,0,2,,0,CLOSED,2,,672,30.56497,43.41802,1.1,1.2,1.2,1.2,26.75,49.45,20,1,0
2025-09-15 13:17:24,0,0,0,2,,0,CLOSED,2,,672,30.55962,43.39819,1.2,1.3,1.3,1.3,26.75,49.45,20,1,0
2025-09-15 13:17:25,0,0,0,2,,0,CLOSED,1,,672,30.55962,43.39819,1.2,1.3,1.3,1.3,26.75,49.45,20,1,0
2025-09-15 13:17:26,0,0,0,2,,0,CLOSED,2,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:27,0,0,0,2,,0,CLOSED,6,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:28,0,0,0,2,,0,CLOSED,6,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:29,0,0,0,2,,0,CLOSED,1,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:30,0,0,0,2,,0,CLOSED,3,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:31,,0,0,2,,0,CLOSED,5,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:32,0,0,0,2,,0,CLOSED,1,,672,30.5436,43.40582,1.3,1.3,1.3,1.3,26.75,49.46,20,1,0
2025-09-15 13:17:33,0,0,0,2,,0,CLOSED,2,,672,30.53826,43.40582,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:34,0,0,0,2,,0,CLOSED,3,,672,30.53826,43.40582,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:35,0,0,0,2,,0,CLOSED,3,,672,30.53826,43.40582,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:36,0,0,0,1,,0,CLOSED,1,,673,30.56229,43.45007,1.4,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:37,0,0,0,1,,0,CLOSED,2,,673,30.56229,43.45007,1.4,1.4,1.4,1.4,26.75,49.46,20,1,0
2025-09-15 13:17:39,0,0,0,1,,0,CLOSED,1,,673,30.56229,43.45007,1.4,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:40,0,0,0,1,,0,CLOSED,1,,673,30.56229,43.45007,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:41,0,0,0,1,,0,CLOSED,1,,673,30.56229,43.45007,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:42,0,0,0,1,,0,CLOSED,2,,675,30.51957,43.40734,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:43,0,0,0,1,,0,CLOSED,1,,675,30.51957,43.40734,1.3,1.4,1.4,1.4,26.75,49.44,20,1,0
2025-09-15 13:17:44,0,0,0,1,,0,CLOSED,1,,675,30.51957,43.40734,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:45,0,0,0,1,,0,CLOSED,3,,675,30.51957,43.40734,1.3,1.4,1.4,1.4,26.75,49.45,20,1,0
2025-09-15 13:17:46,0,0,0,1,,0,CLOSED,3,,676,30.52224,43.45922,1.3,1.4,1.4,1.4,26.75,49.44,20,1,0
2025-09-15 13:17:47,0,0,0,1,,0,CLOSED,2,,676,30.52224,43.45922,1.3,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:17:48,0,0,0,2,,0,CLOSED,2,,676,30.52224,43.45922,1.3,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:17:49,0,0,0,2,,0,CLOSED,2,,676,30.52224,43.45922,1.3,1.3,1.3,1.3,26.745,49.44,20,1,0
2025-09-15 13:17:50,0,0,0,2,,0,CLOSED,2,,676,30.52224,43.45922,1.2,1.3,1.3,1.3,26.745,49.45,20,1,0
2025-09-15 13:17:51,0,0,0,2,,0,CLOSED,4,,676,30.52491,43.45159,1.2,1.3,1.3,1.3,26.745,49.45,20,1,0
2025-09-15 13:17:52,0,0,0,2,,0,CLOSED,4,,676,30.52491,43.45159,1.3,1.3,1.3,1.3,26.745,49.46,20,1,0
2025-09-15 13:17:53,0,0,0,2,,0,CLOSED,7,,676,30.52491,43.45159,1.3,1.3,1.3,1.3,26.745,49.46,20,1,0
2025-09-15 13:17:54,0,0,0,2,,0,CLOSED,1,,676,30.52491,43.45159,1.3,1.3,1.3,1.3,26.745,49.47,20,1,0
2025-09-15 13:17:55,0,0,0,2,,0,CLOSED,1,,676,30.52491,43.45159,1.3,1.4,1.4,1.4,26.745,49.46,20,1,0
2025-09-15 13:17:56,0,0,0,2,,0,CLOSED,3,,676,30.53559,43.43176,1.3,1.4,1.4,1.4,26.745,49.45,20,1,0
2025-09-15 13:17:57,0,0,0,2,,0,CLOSED,2,,676,30.53559,43.43176,1.3,1.4,1.4,1.4,26.745,49.45,20,1,0
2025-09-15 13:17:58,0,0,0,2,,0,CLOSED,1,,676,30.53559,43.43176,1.4,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:17:59,0,0,0,2,,0,CLOSED,2,,676,30.53559,43.43176,1.4,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:18:00,0,0,0,2,,0,CLOSED,2,,676,30.52491,43.43938,1.4,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:18:01,0,0,0,2,,0,CLOSED,3,,676,30.52491,43.43938,1.4,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:18:02,0,0,0,2,,0,CLOSED,1,,676,30.52491,43.43938,1.4,1.4,1.4,1.4,26.745,49.44,20,1,0
2025-09-15 13:18:03,0,0,0,2,,0,CLOSED,1,,676,30.52491,43.43938,1.4,1.4,1.4,1.4,26.745,49.45,20,1,0
2025-09-15 13:18:04,0,0,0,2,,0,CLOSED,1,,676,30.52491,43.43938,1.4,1.4,1.4,1.4,26.745,49.46,20,1,0
2025-09-15 13:18:05,0,0,0,2,,0,CLOSED,1,,677,30.52224,43.50347,1.4,1.5,1.5,1.5,26.745,49.46,20,1,0
2025-09-15 13:18:06,0,0,0,2,,0,CLOSED,4,,677,30.52224,43.50347,1.4,1.5,1.5,1.5,26.745,49.47,20,1,0
2025-09-15 13:18:07,0,0,0,2,,0,CLOSED,1,,677,30.52224,43.50347,1.4,1.4,1.4,1.4,26.745,49.47,20,1,0
2025-09-15 13:18:08,0,0,0,2,,0,CLOSED,2,,677,30.52224,43.50347,1.4,1.4,1.4,1.4,26.745,49.48,20,1,0
2025-09-15 13:18:09,0,0,0,2,,0,CLOSED,2,,677,30.52224,43.50347,1.4,1.4,1.4,1.4,26.745,49.49,20,1,0
2025-09-15 13:18:10,0,0,0,2,,0,CLOSED,1,,677,30.54627,43.4577,1.3,1.4,1.4,1.4,26.745,49.49,20,1,0
2025-09-15 13:18:11,0,0,0,2,,0,CLOSED,2,,677,30.54627,43.4577,1.3,1.4,1.4,1.4,26.745,49.5,20,1,0
2025-09-15 13:18:12,0,0,0,2,,0,CLOSED,2,,677,30.54627,43.4577,1.3,1.4,1.4,1.4,26.745,49.51,20,1,0
2025-09-15 13:18:13,0,0,0,2,,0,CLOSED,1,,677,30.54627,43.4577,1.3,1.4,1.4,1.4,26.745,49.51,20,1,0
2025-09-15 13:18:14,0,0,0,2,,0,CLOSED,2,,677,30.54627,43.4577,1.3,1.4,1.4,1.4,26.745,49.52,20,1,0
2025-09-15 13:18:15,0,0,0,2,,0,CLOSED,2,,678,30.50622,43.45922,1.3,1.4,1.4,1.4,26.745,49.52,20,1,0
2025-09-15 13:18:16,0,0,0,2,,0,CLOSED,3,,678,30.50622,43.45922,1.3,1.4,1.4,1.4,26.745,49.53,20,1,0
2025-09-15 13:18:17,0,0,0,2,,0,CLOSED,1,,678,30.50622,43.45922,1.3,1.4,1.4,1.4,26.745,49.53,20,1,0
2025-09-15 13:18:18,0,0,0,2,,0,CLOSED,6,,678,30.50622,43.45922,1.3,1.4,1.4,1.4,26.745,49.53,20,1,0
2025-09-15 13:18:19,0,0,0,2,,0,CLOSED,4,,678,30.50622,43.45922,1.3,1.4,1.4,1.4,26.745,49.54,20,1,0
2025-09-15 13:18:20,0,0,0,2,,0,CLOSED,2,,679,30.53025,43.47753,1.3,1.4,1.4,1.4,26.745,49.55,20,1,0
2025-09-15 13:18:21,0,0,0,2,,0,CLOSED,2,,679,30.53025,43.47753,1.3,1.4,1.4,1.4,26.745,49.56,20,1,0
2025-09-15 13:18:22,0,0,0,2,,0,CLOSED,1,,679,30.53025,43.47753,1.3,1.4,1.4,1.4,26.745,49.57,20,1,0
2025-09-15 13:18:23,0,0,0,2,,0,CLOSED,1,,679,30.53025,43.47753,1.3,1.4,1.4,1.4,26.745,49.57,20,1,0
2025-09-15 13:18:24,0,0,0,2,,0,CLOSED,1,,679,30.53025,43.47753,1.3,1.4,1.4,1.4,26.745,49.57,20,1,0
2025-09-15 13:18:25,0,0,0,2,,0,CLOSED,2,,679,30.52224,43.48363,1.3,1.3,1.3,1.3,26.745,49.58,20,1,0
2025-09-15 13:18:26,0,0,0,2,,0,CLOSED,1,,679,30.52224,43.48363,1.3,1.3,1.3,1.3,26.745,49.59,20,1,0
2025-09-15 13:18:27,0,0,0,2,,0,CLOSED,2,,679,30.52224,43.48363,1.2,1.3,1.3,1.3,26.745,49.6,20,1,0
2025-09-15 13:18:28,0,0,0,2,,0,CLOSED,6,,679,30.52224,43.48363,1.2,1.3,1.3,1.3,26.74,49.61,20,1,0
2025-09-15 13:18:29,0,0,0,2,,0,CLOSED,1,,679,30.52224,43.48363,1.2,1.3,1.3,1.3,26.74,49.61,20,1,0
2025-09-15 13:18:30,0,0,0,2,,0,CLOSED,1,,678,30.52758,43.48363,1.2,1.3,1.3,1.3,26.74,49.61,20,1,0
2025-09-15 13:18:31,0,0,0,2,,0,CLOSED,4,,678,30.52758,43.48363,1.2,1.2,1.2,1.2,26.74,49.61,20,1,0
2025-09-15 13:18:32,0,0,0,2,,0,CLOSED,1,,678,30.52758,43.48363,1.2,1.2,1.2,1.2,26.74,49.63,20,1,0
2025-09-15 13:18:33,0,0,0,2,,0,CLOSED,1,,678,30.52758,43.48363,1.2,1.2,1.2,1.2,26.74,49.64,20,1,0
2025-09-15 13:18:34,0,0,0,2,,0,CLOSED,3,,679,30.52758,43.54162,1.1,1.2,1.2,1.2,26.74,49.66,20,1,0
2025-09-15 13:18:35,0,0,0,2,,0,CLOSED,5,,679,30.52758,43.54162,1.1,1.2,1.2,1.2,26.74,49.67,20,1,0
2025-09-15 13:18:36,0,0,0,2,,0,CLOSED,2,,679,30.52758,43.54162,1.1,1.2,1.2,1.2,26.74,49.67,20,1,0
2025-09-15 13:18:37,0,0,0,2,,0,CLOSED,1,,679,30.52758,43.54162,1.1,1.1,1.1,1.1,26.74,49.69,20,1,0
2025-09-15 13:18:38,0,0,0,2,,0,CLOSED,2,,679,30.52758,43.54162,1.1,1.1,1.1,1.1,26.74,49.7,20,1,0
2025-09-15 13:18:39,0,0,0,2,,0,CLOSED,3,,681,30.50622,43.55535,1.1,1.1,1.1,1.1,26.74,49.7,20,1,0
2025-09-15 13:18:40,0,0,0,2,,0,CLOSED,1,,681,30.50622,43.55535,1,1.1,1.1,1.1,26.74,49.68,20,1,0
2025-09-15 13:18:42,0,0,0,2,,0,CLOSED,6,,681,30.50622,43.55535,1,1.1,1.1,1.1,26.74,49.68,20,1,0
2025-09-15 13:18:43,0,0,0,2,,0,CLOSED,1,,681,30.50622,43.55535,1,1.1,1.1,1.1,26.74,49.66,20,1,0
2025-09-15 13:18:44,0,0,0,2,,0,CLOSED,1,,681,30.50622,43.55535,1,1.1,1.1,1.1,26.74,49.66,20,1,0
2025-09-15 13:18:45,0,0,0,2,,0,CLOSED,1,,682,30.50889,43.53551,1,1.1,1.1,1.1,26.74,49.66,20,1,0
2025-09-15 13:18:46,0,0,0,2,,0,CLOSED,1,,682,30.50889,43.53551,1,1.1,1.1,1.1,26.74,49.66,20,1,0
2025-09-15 13:18:47,0,0,0,2,,0,CLOSED,1,,682,30.50889,43.53551,1,1.1,1.1,1.1,26.74,49.67,20,1,0
2025-09-15 13:20:52,0,0,0,2,,0,CLOSED,2,,706,30.4448,44.49073,0.9,1,1,1,26.7,51.22,20,1,0
2025-09-15 13:20:53,0,0,0,2,,0,CLOSED,1,,706,30.4448,44.49073,0.9,0.9,0.9,0.9,26.7,51.25,20,1,0
2025-09-15 13:20:54,0,0,0,2,,0,CLOSED,1,,706,30.4448,44.49073,0.9,0.9,0.9,0.9,26.7,51.26,20,1,0
2025-09-15 13:20:55,0,0,0,2,,0,CLOSED,4,,707,30.4448,44.55482,0.9,0.9,0.9,0.9,26.7,51.28,20,1,0
2025-09-15 13:20:56,0,0,0,2,,0,CLOSED,2,,707,30.4448,44.55482,0.9,0.9,0.9,0.9,26.7,51.28,20,1,0
2025-09-15 13:20:57,0,0,0,2,,0,CLOSED,2,,707,30.4448,44.55482,0.9,0.9,0.9,0.9,26.7,51.27,20,1,0
2025-09-15 13:20:58,0,0,0,2,,0,CLOSED,2,,707,30.4448,44.55482,0.9,0.9,0.9,0.9,26.7,51.27,20,1,0
2025-09-15 13:20:59,0,0,0,2,,0,CLOSED,2,,707,30.4448,44.55482,0.8,0.9,0.9,0.9,26.7,51.28,20,1,0
2025-09-15 13:21:00,0,0,0,2,,0,CLOSED,3,,707,30.43679,44.55482,0.8,0.9,0.9,0.9,26.7,51.29,20,1,0
2025-09-15 13:21:01,0,0,0,2,,0,CLOSED,1,,707,30.43679,44.55482,0.9,0.9,0.9,0.9,26.7,51.29,20,1,0
2025-09-15 13:21:02,0,0,0,2,,0,CLOSED,2,,707,30.43679,44.55482,0.9,0.9,0.9,0.9,26.7,51.29,20,1,0
2025-09-15 13:21:03,0,0,0,2,,0,CLOSED,2,,707,30.43679,44.55482,0.9,0.9,0.9,0.9,26.7,51.3,20,1,0
2025-09-15 13:21:04,0,0,0,2,,0,CLOSED,2,,707,30.43679,44.55482,0.9,1,1,1,26.7,51.31,20,1,0
2025-09-15 13:21:05,0,0,0,2,,0,CLOSED,3,,707,30.43946,44.63874,0.9,1,1,1,26.7,51.34,20,1,0
2025-09-15 13:21:06,0,0,0,2,,0,CLOSED,2,,707,30.43946,44.63874,0.9,1,1,1,26.7,51.34,20,1,0
2025-09-15 13:21:07,0,0,0,2,,0,CLOSED,1,,707,30.43946,44.63874,0.9,1,1,1,26.7,51.36,20,1,0
2025-09-15 13:21:08,0,0,0,2,,0,CLOSED,3,,707,30.43946,44.63874,0.9,1,1,1,26.695,51.37,20,1,0
2025-09-15 13:21:09,0,0,0,2,,0,CLOSED,2,,707,30.43946,44.63874,0.9,1,1,1,26.695,51.4,20,1,0
2025-09-15 13:21:10,0,0,0,2,,0,CLOSED,2,,707,30.43412,44.63874,0.9,1,1,1,26.695,51.41,20,1,0
2025-09-15 13:21:11,0,0,0,2,,0,CLOSED,1,,707,30.43412,44.63874,0.9,1,1,1,26.695,51.43,20,1,0
2025-09-15 13:21:12,0,0,0,2,,0,CLOSED,3,,707,30.43412,44.63874,0.9,1,1,1,26.695,51.44,20,1,0
2025-09-15 13:21:13,0,0,0,2,,0,CLOSED,2,,707,30.43412,44.63874,0.9,0.9,0.9,0.9,26.695,51.47,20,1,0
2025-09-15 13:21:14,0,0,0,2,,0,CLOSED,2,,707,30.43412,44.63874,0.9,1,1,1,26.695,51.48,20,1,0
