timestamp,pir_http_1921682121000702,pir_http_1921682121000701,co2(sleeping),temperature(sleeping),humidity(sleeping),lux(sleeping),scd40_co2,scd40_temp,scd40_hum,sen55_pm1,sen55_pm2_5,sen55_pm4,sen55_pm10,sen55_temp,sen55_hum,sen55_voc,sen55_nox,door,sound_amp_door,sound_trig_door,pir2,sound_amp_pir,sound_trig_pir,mic_occupied,Occupied,Number of People,Place,Activity
2025-09-17 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:01,0.0,0.0,650.0,19.15732,63.78881,0.833333,,,,4.5,4.7,4.7,4.7,23.47,48.26,51.0,1.0,OPEN,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:02,0.0,0.0,650.0,19.15732,63.78881,0.833333,,,,4.5,4.7,4.7,4.7,23.47,48.26,51.0,1.0,OPEN,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:03,0.0,0.0,650.0,19.15732,63.78881,0.833333,,,,4.6,4.8,4.8,4.8,23.47,48.26,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:04,0.0,0.0,650.0,19.15732,63.78881,0.833333,,,,4.6,4.8,4.8,4.8,23.47,48.26,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:05,0.0,0.0,650.0,19.15732,63.78881,0.833333,674.0,27.81186,41.62356,4.6,4.9,4.9,4.9,23.47,48.26,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:06,0.0,0.0,651.0,19.14664,63.78881,0.833333,674.0,27.81186,41.62356,4.7,4.9,4.9,4.9,23.47,48.27,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:07,0.0,0.0,651.0,19.14664,63.8056,0.833333,674.0,27.81186,41.62356,4.7,4.9,4.9,4.9,23.47,48.28,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:08,0.0,0.0,651.0,19.14664,63.8056,0.833333,674.0,27.81186,41.62356,4.7,4.9,4.9,4.9,23.47,48.29,51.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:09,0.0,0.0,651.0,19.14664,63.8056,0.833333,675.0,27.80919,41.63729,4.7,4.9,4.9,4.9,23.47,48.29,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:10,0.0,0.0,651.0,19.14664,63.8056,0.833333,675.0,27.80919,41.63729,4.6,4.8,4.8,4.8,23.47,48.3,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:11,0.0,0.0,653.0,19.14664,63.8056,0.833333,675.0,27.80919,41.63729,4.6,4.8,4.8,4.8,23.47,48.31,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:12,0.0,0.0,653.0,19.15465,63.82238,0.833333,675.0,27.80919,41.63729,4.6,4.8,4.8,4.8,23.47,48.33,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:13,0.0,0.0,653.0,19.15465,63.82238,0.833333,675.0,27.80919,41.63729,4.5,4.8,4.8,4.8,23.47,48.34,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:14,0.0,0.0,653.0,19.15465,63.82238,0.833333,675.0,27.78515,41.65561,4.5,4.7,4.7,4.7,23.47,48.35,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:15,0.0,0.0,653.0,19.15465,63.82238,0.833333,675.0,27.78515,41.65561,4.5,4.7,4.7,4.7,23.47,48.38,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:16,0.0,0.0,653.0,19.15465,63.82238,0.833333,675.0,27.78515,41.65561,4.5,4.7,4.7,4.7,23.47,48.39,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:17,0.0,0.0,653.0,19.14664,63.86511,0.833333,675.0,27.78515,41.65561,4.5,4.7,4.7,4.7,23.47,48.39,51.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:18,0.0,0.0,653.0,19.14664,63.86511,0.833333,675.0,27.78515,41.65561,4.5,4.7,4.7,4.7,23.47,48.4,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:19,0.0,0.0,653.0,19.14664,63.86511,0.833333,675.0,27.80117,41.67697,4.5,4.7,4.7,4.7,23.47,48.42,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:21,0.0,0.0,653.0,19.14664,63.86511,0.833333,675.0,27.80117,41.67697,4.4,4.7,4.7,4.7,23.47,48.43,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:22,0.0,0.0,653.0,19.14664,63.86511,0.833333,675.0,27.80117,41.67697,4.4,4.6,4.6,4.6,23.47,48.45,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:23,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.80117,41.67697,4.4,4.6,4.6,4.6,23.47,48.45,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:24,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.80117,41.67697,4.4,4.6,4.6,4.6,23.47,48.49,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:25,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.49,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:26,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.49,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:27,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.5,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:28,0.0,0.0,654.0,19.14931,63.88953,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:29,0.0,0.0,654.0,19.14931,63.95056,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:30,0.0,0.0,654.0,19.14931,63.95056,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:31,0.0,0.0,654.0,19.14931,63.95056,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:32,0.0,0.0,654.0,19.14931,63.95056,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:33,0.0,0.0,654.0,19.14931,63.95056,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:34,0.0,0.0,654.0,19.14931,63.91394,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:35,0.0,0.0,654.0,19.14931,63.91394,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:36,0.0,0.0,654.0,19.14931,63.91394,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:37,0.0,0.0,654.0,19.14931,63.91394,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:38,0.0,0.0,654.0,19.14931,63.91394,0.833333,675.0,27.79583,41.71206,4.4,4.6,4.6,4.6,23.47,48.51,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:39,0.0,0.0,654.0,19.15198,63.86816,0.833333,675.0,27.79583,41.71206,4.3,4.5,4.5,4.5,23.47,48.53,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:40,0.0,0.0,654.0,19.15198,63.86816,0.833333,676.0,27.73976,41.70901,4.3,4.5,4.5,4.5,23.47,48.29,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:41,0.0,0.0,654.0,19.15198,63.86816,0.833333,676.0,27.73976,41.70901,4.4,4.6,4.6,4.6,23.47,48.25,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:42,0.0,0.0,654.0,19.15198,63.86816,0.833333,676.0,27.73976,41.70901,4.4,4.6,4.6,4.6,23.47,48.25,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:43,0.0,0.0,654.0,19.15198,63.86816,0.833333,676.0,27.73976,41.70901,4.4,4.6,4.6,4.6,23.47,48.18,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:44,0.0,0.0,654.0,19.11994,63.83459,0.833333,676.0,27.73976,41.70901,4.4,4.6,4.6,4.6,23.47,48.18,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:45,0.0,0.0,654.0,19.11994,63.83459,0.833333,675.0,27.77981,41.70443,4.4,4.6,4.6,4.6,23.47,48.14,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:46,0.0,0.0,654.0,19.11994,63.83459,0.833333,675.0,27.77981,41.70443,4.4,4.6,4.6,4.6,23.47,48.14,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:47,0.0,0.0,654.0,19.11994,63.83459,0.833333,675.0,27.77981,41.70443,4.4,4.6,4.6,4.6,23.47,48.1,51.0,1.0,CLOSED,6.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:48,0.0,0.0,654.0,19.11994,63.83459,0.833333,675.0,27.77981,41.70443,4.4,4.6,4.6,4.6,23.47,48.1,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:49,0.0,0.0,654.0,19.11994,63.83459,0.833333,675.0,27.73976,41.6495,4.4,4.6,4.6,4.6,23.47,48.1,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:50,0.0,0.0,654.0,19.12795,63.74456,0.833333,675.0,27.73976,41.6495,4.4,4.6,4.6,4.6,23.47,48.12,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:51,0.0,0.0,654.0,19.12795,63.74456,0.833333,675.0,27.73976,41.6495,4.4,4.7,4.7,4.7,23.47,48.12,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:52,0.0,0.0,654.0,19.12795,63.74456,0.833333,675.0,27.73976,41.6495,4.5,4.7,4.7,4.7,23.47,48.16,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:53,0.0,0.0,654.0,19.12795,63.74456,0.833333,676.0,27.72374,41.65561,4.5,4.7,4.7,4.7,23.47,48.19,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:54,0.0,0.0,654.0,19.12795,63.74456,0.833333,676.0,27.72374,41.65561,4.5,4.7,4.7,4.7,23.47,48.27,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:55,0.0,0.0,655.0,19.14664,63.70947,0.833333,676.0,27.72374,41.65561,4.5,4.7,4.7,4.7,23.47,48.32,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:56,0.0,0.0,655.0,19.14664,63.70947,0.833333,676.0,27.72374,41.65561,4.5,4.7,4.7,4.7,23.47,48.37,51.0,1.0,CLOSED,7.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:57,0.0,0.0,655.0,19.14664,63.70947,0.833333,676.0,27.72374,41.65561,4.5,4.7,4.7,4.7,23.47,48.42,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:58,0.0,0.0,655.0,19.14664,63.70947,0.833333,677.0,27.73976,41.70901,4.5,4.7,4.7,4.7,23.47,48.48,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:15:59,0.0,0.0,655.0,19.14664,63.70947,0.833333,677.0,27.73976,41.70901,4.5,4.7,4.7,4.7,23.47,48.55,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:00,0.0,0.0,655.0,19.18402,63.68658,0.833333,677.0,27.73976,41.70901,4.5,4.7,4.7,4.7,23.47,48.62,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:01,0.0,0.0,655.0,19.18402,63.68658,0.833333,677.0,27.73976,41.70901,4.5,4.7,4.7,4.7,23.47,48.62,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:02,0.0,0.0,655.0,19.18402,63.68658,0.833333,677.0,27.73976,41.70901,4.5,4.7,4.7,4.7,23.47,48.62,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:04,0.0,0.0,655.0,19.18402,63.68658,0.833333,676.0,27.70771,41.81277,4.6,4.8,4.8,4.8,23.47,48.9,51.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:05,0.0,0.0,655.0,19.18402,63.68658,0.833333,676.0,27.70771,41.81277,4.6,4.8,4.8,4.8,23.47,48.99,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:06,0.0,0.0,655.0,19.15198,63.68658,0.833333,676.0,27.70771,41.81277,4.6,4.8,4.8,4.8,23.47,49.09,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:07,0.0,0.0,655.0,19.15198,63.73693,0.833333,676.0,27.70771,41.81277,4.6,4.9,4.9,4.9,23.47,49.19,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:08,0.0,0.0,655.0,19.15198,63.73693,0.833333,676.0,27.6997,41.90738,4.6,4.9,4.9,4.9,23.47,49.31,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:09,0.0,0.0,655.0,19.15198,63.73693,0.833333,676.0,27.6997,41.90738,4.7,4.9,4.9,4.9,23.47,49.42,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:10,0.0,0.0,655.0,19.15198,63.73693,0.833333,676.0,27.6997,41.90738,4.6,4.9,4.9,4.9,23.47,49.53,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:11,0.0,0.0,655.0,19.15198,63.73693,0.833333,676.0,27.6997,41.90738,4.7,4.9,4.9,4.9,23.47,49.64,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:12,0.0,0.0,655.0,19.16266,63.89868,0.833333,676.0,27.6997,41.90738,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:13,0.0,0.0,655.0,19.16266,63.89868,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:14,0.0,0.0,655.0,19.16266,63.89868,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:15,0.0,0.0,655.0,19.16266,63.89868,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:16,0.0,0.0,655.0,19.16266,63.89868,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:17,0.0,0.0,656.0,19.16266,64.11383,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.75,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:18,0.0,0.0,656.0,19.16266,64.11383,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:19,0.0,0.0,656.0,19.16266,64.11383,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:20,0.0,0.0,656.0,19.16266,64.11383,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:21,0.0,0.0,656.0,19.16266,64.11383,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:22,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:23,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:24,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:25,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:26,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:27,0.0,0.0,656.0,19.13596,64.28779,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:28,0.0,0.0,658.0,19.13062,64.5716,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:29,0.0,0.0,658.0,19.13062,64.5716,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:30,0.0,0.0,658.0,19.13062,64.5716,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:31,0.0,0.0,658.0,19.13062,64.5716,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:32,0.0,0.0,658.0,19.13062,64.5716,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:33,0.0,0.0,659.0,19.08255,64.9012,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:34,0.0,0.0,659.0,19.08255,64.9012,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:35,0.0,0.0,659.0,19.08255,64.9012,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:36,0.0,0.0,659.0,19.08255,64.9012,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:37,0.0,0.0,659.0,19.08255,64.9012,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:38,0.0,0.0,658.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:39,0.0,0.0,658.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,4.9,4.9,4.9,23.47,49.87,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:40,0.0,0.0,658.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:41,0.0,0.0,658.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:42,0.0,0.0,658.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:43,0.0,0.0,659.0,19.04517,65.13161,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:44,0.0,0.0,659.0,19.03716,65.3666,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:45,0.0,0.0,659.0,19.03716,65.3666,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:46,0.0,0.0,659.0,19.03716,65.3666,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:47,0.0,0.0,659.0,19.03716,65.3666,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:49,0.0,0.0,659.0,19.03716,65.3666,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:50,0.0,0.0,659.0,18.94904,65.90677,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:51,0.0,0.0,659.0,18.94904,65.90677,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,5.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:52,0.0,0.0,659.0,18.94904,65.90677,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:53,0.0,0.0,659.0,18.94904,65.90677,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,3.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:54,0.0,0.0,659.0,18.94904,65.90677,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:55,0.0,0.0,661.0,18.95171,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:56,0.0,0.0,661.0,18.95171,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:57,0.0,0.0,661.0,18.95171,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:58,0.0,0.0,661.0,18.95171,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,4.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:16:59,0.0,0.0,661.0,18.95171,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,2.0,,,,,,1,1,sleeping_room,sleeping
2025-09-17 01:17:00,0.0,0.0,661.0,18.94102,66.21042,0.833333,677.0,27.72908,42.07065,4.7,5.0,5.0,5.0,23.47,50.11,51.0,1.0,CLOSED,1.0,,,,,,1,1,sleeping_room,sleeping
