timestamp,Label_Total_People,Label_Living_Action,Label_Living_Count,Label_Japanese_Count,Label_Japanese_Action,PIR1_motion(Living),PIR2_motion(Living),PIR3_motion(Living),PIR4_motion(Living),PIR18_motion(Living),PIR21_motion(JapaneseRoom),PIR17_motion(JapaneseRoom),M5Stack1_co2,M5Stack1_temp,M5Stack1_hum,C0A80341_pm2_5,C0A80341_voc,M5Stack2_co2,M5Stack2_temp,M5Stack2_hum,C0A8033B_pm2_5,C0A8033B_voc,M5Stack8_co2,M5Stack8_temp,M5Stack8_hum,M5Stack8_pm2_5,M5Stack8_voc,C0A8033B-013501_opStatus,C0A8033B-013501_temp,C0A8033B-013501_hum,C0A8033B-013501_pm25,C0A8033B-013501_gas,C0A8033B-013501_illuminance,C0A8033B-013501_dust,C0A8033B-013501_power,C0A8033B-013501_flow,C0A8033B-013501_odor,C0A8033B-013501_dirt,C0A80341-013501_opStatus,C0A80341-013501_temp,C0A80341-013501_hum,C0A80341-013501_pm25,C0A80341-013501_gas,C0A80341-013501_illuminance,C0A80341-013501_dust,C0A80341-013501_power,C0A80341-013501_flow,C0A80341-013501_odor,C0A80341-013501_dirt,C0A80367-013001_opStatus,C0A80367-013001_mode,C0A80367-013001_setTemp,C0A80367-013001_roomTemp,C0A80367-013001_hum,C0A80367-013001_outsideTemp,C0A80367-013001_blowTemp,C0A80367-013001_power,C0A80367-013001_totalPower,C0A80367-013001_flow,C0A80367-013001_human,C0A80367-013001_sunshine,C0A80367-013001_co2,C0A80368-013001_opStatus,C0A80368-013001_mode,C0A80368-013001_setTemp,C0A80368-013001_roomTemp,C0A80368-013001_hum,C0A80368-013001_outsideTemp,C0A80368-013001_blowTemp,C0A80368-013001_power,C0A80368-013001_totalPower,C0A80368-013001_flow,C0A80368-013001_human,C0A80368-013001_sunshine,C0A80368-013001_co2
2025-12-15T19:06:38.132994,0,,0,0,,False,False,False,False,False,False,True,529,22.79164,31.76928,0.9,157,472,27.33,25.68,0.9,126,467,23.7,29.46,1.4,119,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,16.0,0,679,79.212,,True,0,506,,,,,40.0,16.0,0,,,,True,0,645.0
2025-12-15T19:06:48.139434,0,,0,0,,False,False,False,False,False,False,False,531,22.79164,31.73877,0.9,158,473,27.33,25.65,1.0,126,467,23.7,29.46,1.2,119,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,15.75,0,587,79.214,,True,0,506,,,,,40.0,16.0,0,,,,True,0,645.0
2025-12-15T19:06:58.141254,0,,0,0,,False,False,False,False,False,False,True,532,22.78096,31.75708,1.0,158,474,27.335,25.65,1.1,126,467,23.695,29.42,1.0,119,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,,15.75,0,511,79.21600000000001,,True,0,505,,,,,40.0,16.0,0,,,,True,0,645.0
2025-12-15T19:07:08.144427,0,,0,0,,False,False,False,False,False,False,True,534,22.77829,31.73114,1.2,159,474,27.335,25.65,0.9,126,467,23.695,29.42,0.9,119,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,,15.75,0,506,79.217,,True,0,506,,,,,40.0,16.0,0,,,,True,0,647.0
2025-12-15T19:07:18.148489,0,,0,0,,False,False,False,False,False,True,False,538,18.725,35.36,1.3,159,475,27.335,25.63,0.9,126,468,23.695,29.45,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,,15.75,0,504,79.21900000000001,,True,0,505,,,,,40.0,16.0,0,1.0,41.94,,True,0,648.0
2025-12-15T19:07:28.154642,1,,0,0,,False,False,False,False,False,False,False,540,18.725,35.33,1.2,160,474,27.335,25.63,0.8,126,468,23.695,29.5,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,24.0,15.75,0,505,79.22,,True,0,506,,,,,40.0,16.0,0,1.0,41.94,,True,1,650.0
2025-12-15T19:07:38.160866,1,,0,0,,False,False,False,False,False,False,False,541,18.725,35.32,1.0,160,474,27.34,25.64,0.8,126,468,23.695,29.46,1.0,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,24.0,15.75,0,505,79.221,,True,0,507,,,,,40.0,16.0,0,7.0,41.94,,True,1,652.0
2025-12-15T19:07:48.167041,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,542,18.725,35.33,1.3,160,473,30.38872,26.46525,0.7,126,469,23.69,29.51,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,24.0,15.75,0,507,79.223,,True,0,508,,,,,40.0,16.0,0,77.0,41.94,,True,0,655.0
2025-12-15T19:07:58.169051,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,True,False,542,18.725,35.34,1.3,161,473,27.34,25.68,0.7,126,469,23.69,29.53,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,198.0,0.0,,,,,,,,,24.0,15.75,0,466,79.224,,True,0,508,,,,,40.0,16.0,0,282.0,41.94,,True,0,656.0
2025-12-15T19:08:08.174030,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,543,18.73,35.31,1.1,161,472,27.34,25.69,0.7,126,469,23.69,29.49,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,0.0,0.0,,,0.0,0.0,,,,,24.0,15.75,0,437,79.22500000000001,,True,0,507,,,,,40.0,15.75,0,417.0,41.941,,True,0,656.0
2025-12-15T19:08:18.179663,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,545,18.73,35.24,1.4,161,472,27.34,25.72,0.9,125,469,23.685,29.52,1.0,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,0.0,0.0,,,0.0,0.0,,,,,24.0,15.75,0,434,79.227,,True,0,508,,,,,40.0,15.75,0,543.0,41.943,,True,0,657.0
2025-12-15T19:08:28.185756,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,549,18.735,35.18,1.3,161,471,27.345,25.69,1.0,125,469,23.685,29.49,0.9,118,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,0.0,0.0,,,0.0,0.0,,,,,24.0,15.75,0,432,79.22800000000001,,True,0,508,,,,,40.0,15.75,0,527.0,41.944,,True,0,657.0
2025-12-15T19:08:38.188650,1,,0,0,エアコンキャリブレーション中,False,False,False,False,False,False,False,551,18.74,35.17,1.1,161,469,27.345,25.67,0.8,125,467,27.45136,27.8645,0.7,117,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,0.0,0.0,,,0.0,0.0,,,,,24.0,15.75,0,429,79.229,,True,0,507,,,,,40.0,15.75,0,533.0,41.946,,True,0,658.0
2025-12-15T19:08:48.194034,1,,0,0,エアコンキャリブレーション中,False,True,False,False,True,False,False,552,18.745,35.17,1.1,161,470,27.345,25.69,0.9,125,467,27.4567,27.82483,0.6,117,,24.0,26.0,0.0,100.0,0.0,0.0,,,,,,18.0,34.0,256.0,100.0,0.0,0.0,,,0.0,0.0,,,,,24.0,15.75,0,428,79.23,,True,0,507,,,,,40.0,15.75,0,536.0,41.947,,True,0,659.0
