timestamp,Living_West__co2,Living_West__temperature,Living_West__humidity,Living_West__lux,M5Stack1__scd40_co2,M5Stack1__scd40_temp,M5Stack1__scd40_hum,M5Stack1__sen55_pm1,M5Stack1__sen55_pm2_5,M5Stack1__sen55_pm4,M5Stack1__sen55_pm10,M5Stack1__sen55_temp,M5Stack1__sen55_hum,M5Stack1__sen55_voc,M5Stack1__sen55_nox,door_sensor1__door,door_sensor1__sound_amp,door_sensor1__sound_trig,Kitchen__co2,Kitchen__temperature,Kitchen__humidity,Kitchen__lux,label_room,Ocuupied,Num of People,co2_slope_max,co2_source
2025-09-19 00:21:44,,,,,,,,,,,,,,,,,,,,,,,out of room,0,0,,
2025-09-19 00:21:45,,,,,,,,0.9,,,,,,,,,,,,,,,out of room,0,0,,
2025-09-19 00:21:46,,,,,,,,0.9,0.9,0.9,0.9,30.965,46.6,34.0,1.0,,,,643.0,27.4033,58.87236,0.833333,out of room,0,0,,
2025-09-19 00:21:47,,,,,,,,0.9,0.9,0.9,0.9,30.965,46.6,34.0,1.0,,,,643.0,27.4033,58.87236,0.833333,out of room,0,0,,
2025-09-19 00:21:48,,,,,514.0,34.3595,41.50759,0.9,1.0,1.0,1.0,30.965,46.68,34.0,1.0,,,,643.0,27.4033,58.87236,0.833333,out of room,0,0,,
2025-09-19 00:21:49,547.0,25.85451,63.72168,9.166666,514.0,34.3595,41.50759,0.9,1.0,1.0,1.0,30.965,46.7,33.0,1.0,,,,643.0,27.4033,58.87236,0.833333,out of room,0,0,,
2025-09-19 00:21:50,547.0,25.85451,63.72168,9.166666,514.0,34.3595,41.50759,0.9,1.0,1.0,1.0,30.965,46.7,33.0,1.0,,,,643.0,27.4033,58.87236,0.833333,out of room,0,0,,
2025-09-19 00:21:51,547.0,25.85451,63.72168,9.166666,514.0,34.3595,41.50759,0.9,1.0,1.0,1.0,30.965,46.69,33.0,1.0,,,,643.0,27.4033,58.90288,0.833333,out of room,0,0,,
2025-09-19 00:21:52,547.0,25.85451,63.72168,9.166666,514.0,34.3595,41.50759,0.9,1.0,1.0,1.0,30.965,46.68,32.0,1.0,,,,643.0,27.4033,58.90288,0.833333,out of room,0,0,,
2025-09-19 00:21:53,547.0,25.85451,63.72168,9.166666,514.0,34.3595,41.54421,0.9,1.0,1.0,1.0,30.965,46.67,32.0,1.0,,,,643.0,27.4033,58.90288,0.833333,out of room,0,0,,
2025-09-19 00:21:54,546.0,25.89456,63.64843,9.166666,514.0,34.3595,41.54421,0.9,1.0,1.0,1.0,30.965,46.66,32.0,1.0,,,,643.0,27.4033,58.90288,0.833333,out of room,0,0,,
2025-09-19 00:21:55,546.0,25.89456,63.64843,9.166666,514.0,34.3595,41.54421,0.9,0.9,0.9,0.9,30.965,46.65,31.0,1.0,,,,643.0,27.4033,58.90288,0.833333,out of room,0,0,,
2025-09-19 00:21:56,546.0,25.89456,63.64843,9.166666,514.0,34.3595,41.54421,0.9,0.9,0.9,0.9,30.965,46.65,31.0,1.0,,,,642.0,27.39795,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:21:57,546.0,25.89456,63.64843,9.166666,515.0,34.34615,41.57931,0.9,0.9,0.9,0.9,30.965,46.63,31.0,1.0,,,,642.0,27.39795,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:21:58,546.0,25.89456,63.64843,9.166666,515.0,34.34615,41.57931,0.9,0.9,0.9,0.9,30.965,46.62,31.0,1.0,,,,642.0,27.39795,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:21:59,547.0,25.91325,63.5996,9.166666,515.0,34.34615,41.57931,0.8,0.9,0.9,0.9,30.965,46.6,30.0,1.0,,,,642.0,27.39795,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:22:00,547.0,25.91325,63.5996,9.166666,515.0,34.34615,41.57931,0.8,0.9,0.9,0.9,30.965,46.58,30.0,1.0,,,,642.0,27.39795,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:22:01,547.0,25.91325,63.5996,9.166666,515.0,34.34615,41.57931,0.8,0.9,0.9,0.9,30.965,46.58,30.0,1.0,,,,642.0,27.40063,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:22:02,547.0,25.91325,63.5996,9.166666,515.0,34.35416,41.57626,0.8,0.9,0.9,0.9,30.965,46.56,30.0,1.0,,,,642.0,27.40063,58.86625,0.833333,out of room,0,0,,
2025-09-19 00:22:03,547.0,25.91325,63.5996,9.166666,515.0,34.35416,41.57626,0.8,0.8,0.8,0.8,30.965,46.56,29.0,1.0,,,,642.0,27.40063,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:04,547.0,25.94263,63.5462,9.166666,515.0,34.35416,41.57626,0.8,0.8,0.8,0.8,30.965,46.56,29.0,1.0,,,,642.0,27.40063,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:05,547.0,25.94263,63.5462,9.166666,515.0,34.35416,41.57626,0.8,0.8,0.8,0.8,30.96,46.55,29.0,1.0,,,,642.0,27.40063,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:06,547.0,25.94263,63.5462,9.166666,515.0,34.35416,41.57626,0.7,0.8,0.8,0.8,30.96,46.57,29.0,1.0,,,,641.0,27.3846,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:07,547.0,25.94263,63.5462,9.166666,514.0,34.35149,41.6495,0.7,0.7,0.7,0.7,30.96,46.57,29.0,1.0,,,,641.0,27.3846,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:08,547.0,25.94263,63.5462,9.166666,514.0,34.35149,41.6495,0.7,0.7,0.7,0.7,30.96,46.57,29.0,1.0,,,,641.0,27.3846,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:09,546.0,25.96666,63.50347,9.166666,514.0,34.35149,41.6495,0.7,0.7,0.7,0.7,30.96,46.58,28.0,1.0,,,,641.0,27.3846,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:10,546.0,25.96666,63.50347,9.166666,514.0,34.35149,41.6495,0.7,0.7,0.7,0.7,30.96,46.6,28.0,1.0,,,,641.0,27.3846,58.86473,0.833333,out of room,0,0,,
2025-09-19 00:22:11,546.0,25.96666,63.50347,9.166666,514.0,34.35149,41.6495,0.6,0.7,0.7,0.7,30.96,46.62,28.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:12,546.0,25.96666,63.50347,9.166666,515.0,34.3595,41.66781,0.6,0.7,0.7,0.7,30.96,46.63,28.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:13,546.0,25.96666,63.50347,9.166666,515.0,34.3595,41.66781,0.6,0.7,0.7,0.7,30.96,46.63,28.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:14,546.0,25.99336,63.42718,9.166666,515.0,34.3595,41.66781,0.6,0.7,0.7,0.7,30.96,46.63,28.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:15,546.0,25.99336,63.42718,9.166666,515.0,34.3595,41.66781,0.7,0.7,0.7,0.7,30.96,46.63,28.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:16,546.0,25.99336,63.42718,9.166666,515.0,34.3595,41.66781,0.7,0.7,0.7,0.7,30.96,46.61,27.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:17,546.0,25.99336,63.42718,9.166666,515.0,34.36751,41.6083,0.7,0.7,0.7,0.7,30.96,46.57,27.0,1.0,,,,640.0,27.34989,58.83268,0.833333,out of room,0,0,,
2025-09-19 00:22:18,546.0,25.99336,63.42718,9.166666,515.0,34.36751,41.6083,0.7,0.7,0.7,0.7,30.96,46.56,27.0,1.0,,,,640.0,27.35256,58.8632,0.833333,out of room,0,0,,
2025-09-19 00:22:19,546.0,25.99336,63.36919,9.166666,515.0,34.36751,41.6083,0.7,0.8,0.8,0.8,30.96,46.54,27.0,1.0,,,,640.0,27.35256,58.8632,0.833333,out of room,0,0,,
2025-09-19 00:22:20,546.0,25.99336,63.36919,9.166666,515.0,34.36751,41.6083,0.7,0.8,0.8,0.8,30.96,46.52,27.0,1.0,,,,640.0,27.35256,58.8632,0.833333,out of room,0,0,,
2025-09-19 00:22:21,546.0,25.99336,63.36919,9.166666,515.0,34.34615,41.66781,0.7,0.8,0.8,0.8,30.96,46.49,27.0,1.0,,,,638.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:22,546.0,25.99336,63.36919,9.166666,515.0,34.34615,41.66781,0.7,0.8,0.8,0.8,30.96,46.46,27.0,1.0,,,,638.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:23,546.0,25.99336,63.36919,9.166666,515.0,34.34615,41.66781,0.7,0.8,0.8,0.8,30.96,46.42,27.0,1.0,,,,638.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:24,546.0,26.06813,63.27306,9.166666,515.0,34.34615,41.66781,0.7,0.8,0.8,0.8,30.96,46.39,27.0,1.0,,,,638.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:26,546.0,26.06813,63.27306,9.166666,515.0,34.34615,41.66781,0.7,0.8,0.8,0.8,30.96,46.39,27.0,1.0,,,,638.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:27,546.0,26.06813,63.27306,9.166666,514.0,34.35683,41.69986,0.7,0.7,0.7,0.7,30.96,46.34,27.0,1.0,,,,639.0,27.36858,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:28,546.0,26.06813,63.27306,9.166666,514.0,34.35683,41.69986,0.7,0.7,0.7,0.7,30.96,46.33,27.0,1.0,,,,639.0,27.39795,58.85557,0.833333,out of room,0,0,,
2025-09-19 00:22:29,546.0,26.06813,63.27306,9.166666,514.0,34.35683,41.69986,0.7,0.7,0.7,0.7,30.96,46.31,27.0,1.0,,,,639.0,27.39795,58.78996,0.833333,out of room,0,0,,
2025-09-19 00:22:30,546.0,26.13489,63.14794,9.166666,514.0,34.35683,41.69986,0.7,0.7,0.7,0.7,30.96,46.31,27.0,1.0,,,,639.0,27.39795,58.78996,0.833333,out of room,0,0,,
2025-09-19 00:22:31,546.0,26.13489,63.14794,9.166666,514.0,34.35683,41.69986,0.6,0.7,0.7,0.7,30.96,46.27,27.0,1.0,,,,639.0,27.39795,58.78996,0.833333,out of room,0,0,,
2025-09-19 00:22:32,546.0,26.13489,63.14794,9.166666,514.0,34.35683,41.69986,0.6,0.7,0.7,0.7,30.96,46.27,27.0,1.0,,,,639.0,27.39795,58.78996,0.833333,out of room,0,0,,
2025-09-19 00:22:33,546.0,26.13489,63.14794,9.166666,512.0,34.37285,41.67392,0.6,0.7,0.7,0.7,30.96,46.26,27.0,1.0,,,,639.0,27.38994,58.78538,0.833333,out of room,0,0,,
2025-09-19 00:22:34,546.0,26.13489,63.14794,9.166666,512.0,34.37285,41.67392,0.6,0.7,0.7,0.7,30.96,46.26,27.0,1.0,,,,639.0,27.38994,58.78538,0.833333,out of room,0,0,,
2025-09-19 00:22:35,547.0,26.15892,63.07164,9.166666,512.0,34.37285,41.67392,0.6,0.6,0.6,0.6,30.96,46.25,27.0,1.0,,,,639.0,27.38994,58.78538,0.833333,out of room,0,0,,
2025-09-19 00:22:36,547.0,26.15892,63.07164,9.166666,512.0,34.37285,41.67392,0.6,0.6,0.6,0.6,30.96,46.25,27.0,1.0,,,,639.0,27.38994,58.78538,0.833333,out of room,0,0,,
2025-09-19 00:22:37,547.0,26.15892,63.07164,9.166666,511.0,34.35416,41.63882,0.6,0.6,0.6,0.6,30.96,46.24,27.0,1.0,,,,639.0,27.38193,58.80522,0.833333,out of room,0,0,,
2025-09-19 00:22:38,547.0,26.15892,63.07164,9.166666,511.0,34.35416,41.63882,0.5,0.6,0.6,0.6,30.96,46.24,27.0,1.0,,,,639.0,27.38193,58.80522,0.833333,out of room,0,0,,
2025-09-19 00:22:39,547.0,26.15892,63.07164,9.166666,511.0,34.35416,41.63882,0.5,0.5,0.5,0.5,30.96,46.24,27.0,1.0,,,,639.0,27.38193,58.80522,0.833333,out of room,0,0,,
2025-09-19 00:22:40,547.0,26.18563,62.9633,9.166666,511.0,34.35416,41.63882,0.5,0.5,0.5,0.5,30.96,46.23,27.0,1.0,,,,639.0,27.38193,58.80522,0.833333,out of room,0,0,,
2025-09-19 00:22:41,547.0,26.18563,62.9633,9.166666,511.0,34.35416,41.63882,0.5,0.5,0.5,0.5,30.96,46.23,27.0,1.0,,,,639.0,27.38193,58.80522,0.833333,out of room,0,0,,
2025-09-19 00:22:42,547.0,26.18563,62.9633,9.166666,511.0,34.36217,41.69223,0.5,0.5,0.5,0.5,30.96,46.24,27.0,1.0,,,,640.0,27.3579,58.78386,0.833333,out of room,0,0,,
2025-09-19 00:22:43,547.0,26.18563,62.9633,9.166666,511.0,34.36217,41.69223,0.5,0.5,0.5,0.5,30.96,46.24,27.0,1.0,,,,640.0,27.3579,58.78386,0.833333,out of room,0,0,,
2025-09-19 00:22:44,547.0,26.18563,62.9633,9.166666,511.0,34.36217,41.69223,0.5,0.5,0.5,0.5,30.96,46.25,28.0,1.0,,,,640.0,27.3579,58.78386,0.833333,out of room,0,0,,
2025-09-19 00:22:45,547.0,26.19097,62.89616,9.166666,511.0,34.36217,41.69223,0.4,0.5,0.5,0.5,30.96,46.27,28.0,1.0,,,,640.0,27.3579,58.78386,0.833333,out of room,0,0,,
2025-09-19 00:22:46,547.0,26.19097,62.89616,9.166666,511.0,34.36217,41.69223,0.4,0.5,0.5,0.5,30.96,46.27,28.0,1.0,,,,640.0,27.3579,58.78386,0.833333,out of room,0,0,,
2025-09-19 00:22:47,547.0,26.19097,62.89616,9.166666,512.0,34.33013,41.72427,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,639.0,27.38193,58.82811,0.833333,out of room,0,0,,
2025-09-19 00:22:48,547.0,26.19097,62.89616,9.166666,512.0,34.33013,41.72427,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,639.0,27.38193,58.82811,0.833333,out of room,0,0,,
2025-09-19 00:22:49,547.0,26.21767,62.89616,9.166666,512.0,34.33013,41.72427,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,639.0,27.38193,58.82811,0.833333,out of room,0,0,,
2025-09-19 00:22:50,547.0,26.21767,62.85191,9.166666,512.0,34.33013,41.72427,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,639.0,27.38193,58.82811,0.833333,out of room,0,0,,
2025-09-19 00:22:51,547.0,26.21767,62.85191,9.166666,512.0,34.33013,41.72427,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,639.0,27.38193,58.82811,0.833333,out of room,0,0,,
2025-09-19 00:22:52,547.0,26.21767,62.85191,9.166666,512.0,34.35149,41.71206,0.4,0.5,0.5,0.5,30.96,46.3,28.0,1.0,,,,638.0,27.37125,58.82505,0.833333,out of room,0,0,,
2025-09-19 00:22:53,547.0,26.21767,62.85191,9.166666,512.0,34.35149,41.71206,0.5,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,638.0,27.37125,58.82505,0.833333,out of room,0,0,,
2025-09-19 00:22:54,547.0,26.24971,62.85191,9.166666,512.0,34.35149,41.71206,0.5,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,638.0,27.37125,58.82505,0.833333,out of room,0,0,,
2025-09-19 00:22:55,547.0,26.24971,62.75731,9.166666,512.0,34.35149,41.71206,0.5,0.5,0.5,0.5,30.96,46.28,28.0,1.0,,,,638.0,27.37125,58.82505,0.833333,out of room,0,0,,
2025-09-19 00:22:56,547.0,26.24971,62.75731,9.166666,513.0,34.35149,41.71206,0.5,0.5,0.5,0.5,30.96,46.27,28.0,1.0,,,,638.0,27.37125,58.82505,0.833333,out of room,0,0,,
2025-09-19 00:22:57,547.0,26.24971,62.75731,9.166666,513.0,34.34615,41.73953,0.5,0.5,0.5,0.5,30.96,46.27,28.0,1.0,,,,637.0,27.34989,58.91661,0.833333,out of room,0,0,,
2025-09-19 00:22:58,547.0,26.24971,62.75731,9.166666,513.0,34.34615,41.73953,0.5,0.5,0.5,0.5,30.96,46.26,28.0,1.0,,,,637.0,27.34989,58.91661,0.833333,out of room,0,0,,
2025-09-19 00:22:59,547.0,26.27375,62.75731,9.166666,513.0,34.34615,41.73953,0.4,0.5,0.5,0.5,30.96,46.26,28.0,1.0,,,,637.0,27.34989,58.91661,0.833333,out of room,0,0,,
2025-09-19 00:23:00,547.0,26.27375,62.69017,9.166666,513.0,34.34615,41.73953,0.4,0.5,0.5,0.5,30.96,46.26,28.0,1.0,,,,637.0,27.34989,58.91661,0.833333,out of room,0,0,,
2025-09-19 00:23:01,547.0,26.27375,62.69017,9.166666,511.0,34.35683,41.74563,0.4,0.4,0.4,0.4,30.96,46.27,28.0,1.0,,,,637.0,27.34989,58.91661,0.833333,out of room,0,0,,
2025-09-19 00:23:02,547.0,26.27375,62.69017,9.166666,511.0,34.35683,41.74563,0.4,0.5,0.5,0.5,30.96,46.28,28.0,1.0,,,,637.0,27.34455,58.97307,0.833333,out of room,0,0,,
2025-09-19 00:23:03,547.0,26.27375,62.69017,9.166666,511.0,34.35683,41.74563,0.4,0.5,0.5,0.5,30.96,46.29,28.0,1.0,,,,637.0,27.34455,58.97307,0.833333,out of room,0,0,,
2025-09-19 00:23:04,548.0,26.27375,62.69017,9.166666,511.0,34.35683,41.74563,0.5,0.5,0.5,0.5,30.96,46.3,28.0,1.0,,,,637.0,27.34455,58.97307,0.833333,out of room,0,0,,
2025-09-19 00:23:05,548.0,26.27375,62.69932,9.166666,511.0,34.35683,41.74563,0.5,0.5,0.5,0.5,30.96,46.32,28.0,1.0,,,,637.0,27.34455,58.97307,0.833333,out of room,0,0,,
2025-09-19 00:23:06,548.0,26.27375,62.69932,9.166666,511.0,34.32746,41.79293,0.5,0.5,0.5,0.5,30.96,46.35,28.0,1.0,,,,637.0,27.34455,58.97307,0.833333,out of room,0,0,,
2025-09-19 00:23:07,548.0,26.27375,62.69932,9.166666,511.0,34.32746,41.79293,0.5,0.5,0.5,0.5,30.96,46.38,28.0,1.0,,,,636.0,27.30983,58.97154,0.833333,out of room,0,0,,
2025-09-19 00:23:08,548.0,26.27375,62.69932,9.166666,511.0,34.32746,41.79293,0.5,0.5,0.5,0.5,30.96,46.4,28.0,1.0,,,,636.0,27.30983,58.97154,0.833333,out of room,0,0,,
2025-09-19 00:23:09,547.0,26.34852,62.55436,9.166666,511.0,34.32746,41.79293,0.5,0.5,0.5,0.5,30.96,46.4,28.0,1.0,,,,636.0,27.30983,58.97154,0.833333,out of room,0,0,,
2025-09-19 00:23:10,547.0,26.34852,62.55436,9.166666,511.0,34.32746,41.79293,0.5,0.5,0.5,0.5,30.96,46.4,28.0,1.0,,,,636.0,27.30983,58.97154,0.833333,out of room,0,0,,
2025-09-19 00:23:11,547.0,26.34852,62.55436,9.166666,511.0,34.34882,41.76394,0.5,0.5,0.5,0.5,30.96,46.4,28.0,1.0,,,,636.0,27.30983,58.97154,0.833333,out of room,0,0,,
2025-09-19 00:23:12,547.0,26.34852,62.55436,9.166666,511.0,34.34882,41.76394,0.5,0.5,0.5,0.5,30.96,46.4,28.0,1.0,,,,635.0,27.28046,59.03868,0.833333,out of room,0,0,,
2025-09-19 00:23:13,547.0,26.34852,62.55436,9.166666,511.0,34.34882,41.76394,0.5,0.5,0.5,0.5,30.96,46.41,27.0,1.0,,,,635.0,27.28046,59.03868,0.833333,out of room,0,0,,
2025-09-19 00:23:14,547.0,26.3859,62.55436,9.166666,511.0,34.34882,41.76394,0.5,0.5,0.5,0.5,30.96,46.44,27.0,1.0,,,,635.0,27.28046,59.03868,0.833333,out of room,0,0,,
2025-09-19 00:23:15,547.0,26.3859,62.4979,9.166666,511.0,34.34882,41.76394,0.5,0.5,0.5,0.5,30.96,46.46,27.0,1.0,,,,635.0,27.28046,59.03868,0.833333,out of room,0,0,,
2025-09-19 00:23:16,547.0,26.3859,62.4979,9.166666,511.0,34.33547,41.79599,0.5,0.5,0.5,0.5,30.96,46.48,27.0,1.0,,,,635.0,27.28046,59.03868,0.833333,out of room,0,0,,
2025-09-19 00:23:17,547.0,26.3859,62.4979,9.166666,511.0,34.33547,41.79599,0.5,0.5,0.5,0.5,30.96,46.49,27.0,1.0,,,,635.0,27.24842,59.17449,0.833333,out of room,0,0,,
2025-09-19 00:23:18,547.0,26.3859,62.4979,9.166666,511.0,34.33547,41.79599,0.5,0.5,0.5,0.5,30.96,46.48,27.0,1.0,,,,635.0,27.24842,59.17449,0.833333,out of room,0,0,,
2025-09-19 00:23:19,547.0,26.40726,62.47196,9.166666,511.0,34.33547,41.79599,0.5,0.6,0.6,0.6,30.96,46.48,27.0,1.0,,,,635.0,27.24842,59.17449,0.833333,out of room,0,0,,
2025-09-19 00:23:20,547.0,26.40726,62.47196,9.166666,511.0,34.33547,41.79599,0.5,0.6,0.6,0.6,30.96,46.48,27.0,1.0,,,,635.0,27.24842,59.17449,0.833333,out of room,0,0,,
2025-09-19 00:23:21,547.0,26.40726,62.47196,9.166666,511.0,34.34882,41.8265,0.5,0.6,0.6,0.6,30.96,46.48,27.0,1.0,,,,635.0,27.24842,59.17449,0.833333,out of room,0,0,,
2025-09-19 00:23:22,547.0,26.40726,62.47196,9.166666,511.0,34.34882,41.8265,0.5,0.6,0.6,0.6,30.96,46.47,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:23,547.0,26.40726,62.47196,9.166666,511.0,34.34882,41.8265,0.5,0.5,0.5,0.5,30.96,46.47,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:24,547.0,26.44198,62.47196,9.166666,511.0,34.34882,41.8265,0.5,0.5,0.5,0.5,30.96,46.47,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:25,547.0,26.44198,62.40025,9.166666,510.0,34.3595,41.80667,0.5,0.5,0.5,0.5,30.96,46.47,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:26,547.0,26.44198,62.40025,9.166666,510.0,34.3595,41.80667,0.5,0.5,0.5,0.5,30.96,46.48,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:27,547.0,26.44198,62.40025,9.166666,510.0,34.3595,41.80667,0.5,0.5,0.5,0.5,30.96,46.49,27.0,1.0,,,,635.0,27.22171,59.23095,0.833333,out of room,0,0,,
2025-09-19 00:23:28,547.0,26.44198,62.40025,9.166666,510.0,34.3595,41.80667,0.5,0.5,0.5,0.5,30.96,46.5,27.0,1.0,,,,635.0,27.19501,59.34233,0.833333,out of room,0,0,,
2025-09-19 00:23:29,547.0,26.47669,62.33005,9.166666,510.0,34.3595,41.80667,0.5,0.5,0.5,0.5,30.96,46.51,26.0,1.0,,,,635.0,27.19501,59.34233,0.833333,out of room,0,0,,
2025-09-19 00:23:30,547.0,26.47669,62.33005,9.166666,510.0,34.35416,41.87075,0.5,0.6,0.6,0.6,30.96,46.54,26.0,1.0,,,,635.0,27.19501,59.34233,0.833333,out of room,0,0,,
2025-09-19 00:23:31,547.0,26.47669,62.33005,9.166666,510.0,34.35416,41.87075,0.6,0.6,0.6,0.6,30.96,46.55,26.0,1.0,,,,635.0,27.19501,59.34233,0.833333,out of room,0,0,,
2025-09-19 00:23:32,547.0,26.47669,62.33005,9.166666,510.0,34.35416,41.87075,0.6,0.6,0.6,0.6,30.96,46.57,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:33,547.0,26.47669,62.33005,9.166666,510.0,34.35416,41.87075,0.6,0.6,0.6,0.6,30.96,46.6,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:34,548.0,26.47669,62.33005,9.166666,510.0,34.35416,41.87075,0.6,0.6,0.6,0.6,30.96,46.62,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:35,548.0,26.50072,62.27817,9.166666,509.0,34.32479,41.8143,0.6,0.6,0.6,0.6,30.96,46.63,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:36,548.0,26.50072,62.27817,9.166666,509.0,34.32479,41.8143,0.6,0.6,0.6,0.6,30.96,46.64,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:37,548.0,26.50072,62.27817,9.166666,509.0,34.32479,41.8143,0.6,0.6,0.6,0.6,30.96,46.65,26.0,1.0,,,,635.0,27.21103,59.38964,0.833333,out of room,0,0,,
2025-09-19 00:23:38,548.0,26.50072,62.27817,9.166666,509.0,34.32479,41.8143,0.6,0.6,0.6,0.6,30.96,46.66,26.0,1.0,,,,635.0,27.15495,59.44305,0.833333,out of room,0,0,,
2025-09-19 00:23:39,549.0,26.49805,62.20035,9.166666,509.0,34.32479,41.8143,0.6,0.6,0.6,0.6,30.96,46.67,25.0,1.0,,,,635.0,27.15495,59.44305,0.833333,out of room,0,0,,
2025-09-19 00:23:40,549.0,26.49805,62.20035,9.166666,507.0,34.3595,41.90433,0.6,0.6,0.6,0.6,30.96,46.69,25.0,1.0,,,,635.0,27.15495,59.44305,0.833333,out of room,0,0,,
2025-09-19 00:23:41,549.0,26.49805,62.20035,9.166666,507.0,34.3595,41.90433,0.6,0.6,0.6,0.6,30.96,46.69,25.0,1.0,,,,635.0,27.15495,59.44305,0.833333,out of room,0,0,,
2025-09-19 00:23:42,549.0,26.49805,62.20035,9.166666,507.0,34.3595,41.90433,0.6,0.6,0.6,0.6,30.96,46.7,25.0,1.0,,,,636.0,27.13893,59.60479,0.833333,out of room,0,0,,
2025-09-19 00:23:43,549.0,26.49805,62.20035,9.166666,507.0,34.3595,41.90433,0.6,0.6,0.6,0.6,30.96,46.71,25.0,1.0,,,,636.0,27.13893,59.60479,0.833333,out of room,0,0,,
2025-09-19 00:23:44,548.0,26.53277,62.20798,9.166666,507.0,34.3595,41.90433,0.6,0.7,0.7,0.7,30.96,46.71,25.0,1.0,,,,636.0,27.13893,59.60479,0.833333,out of room,0,0,,
2025-09-19 00:23:45,548.0,26.53277,62.20798,9.166666,505.0,34.34615,41.94553,0.6,0.7,0.7,0.7,30.96,46.71,25.0,1.0,,,,636.0,27.13893,59.60479,0.833333,out of room,0,0,,
2025-09-19 00:23:46,548.0,26.53277,62.20798,9.166666,505.0,34.34615,41.94553,0.7,0.7,0.7,0.7,30.96,46.71,25.0,1.0,,,,636.0,27.13893,59.60479,0.833333,out of room,0,0,,
2025-09-19 00:23:47,548.0,26.53277,62.20798,9.166666,505.0,34.34615,41.94553,0.7,0.7,0.7,0.7,30.96,46.7,25.0,1.0,,,,635.0,27.07218,59.71008,0.833333,out of room,0,0,,
2025-09-19 00:23:48,548.0,26.53277,62.20798,9.166666,505.0,34.34615,41.94553,0.7,0.7,0.7,0.7,30.96,46.7,25.0,1.0,,,,635.0,27.07218,59.71008,0.833333,out of room,0,0,,
2025-09-19 00:23:49,549.0,26.53277,62.2324,9.166666,505.0,34.34615,41.94553,0.7,0.7,0.7,0.7,30.96,46.65,24.0,1.0,,,,635.0,27.07218,59.71008,0.833333,out of room,0,0,,
2025-09-19 00:23:50,549.0,26.53277,62.2324,9.166666,505.0,34.3328,41.85855,0.7,0.7,0.7,0.7,30.96,46.64,24.0,1.0,,,,635.0,27.07218,59.71008,0.833333,out of room,0,0,,
